timestamps,TP9,AF7,AF8,TP10,Right AUX
1712217261.039,-44.434,-41.016,-53.711,-37.598,0.000
1712217261.043,-38.574,-29.785,-41.992,-36.133,0.000
1712217261.047,-39.062,-41.016,-20.996,-37.598,0.000
1712217261.051,-18.555,-47.852,-17.090,-31.250,0.000
1712217261.055,1.465,-24.414,-2.930,-19.531,0.000
1712217261.059,-7.812,-24.902,-17.578,-16.602,0.000
1712217261.063,-14.160,-21.484,-31.250,-31.250,0.000
1712217261.067,-20.020,-30.762,-36.133,-49.316,0.000
1712217261.070,-21.484,-46.387,-62.988,-44.922,0.000
1712217261.074,-9.277,-15.625,-43.945,-19.531,0.000
1712217261.078,-17.578,-15.137,-15.137,-16.602,0.000
1712217261.082,-23.926,-36.133,-22.461,-29.785,0.000
1712217261.086,-6.348,-29.785,-22.461,-29.297,0.000
1712217261.090,-9.766,-17.090,-22.461,-29.297,0.000
1712217261.094,-20.508,-20.996,-17.578,-31.250,0.000
1712217261.098,-19.043,-32.227,-31.250,-29.785,0.000
1712217261.102,-26.855,-53.711,-24.902,-20.508,0.000
1712217261.106,-30.273,-57.617,-36.133,-18.066,0.000
1712217261.110,-20.508,-13.672,-27.344,-6.836,0.000
1712217261.113,-50.293,-13.184,-15.137,-27.344,0.000
1712217261.117,-55.176,-19.043,-24.414,-34.180,0.000
1712217261.121,-40.039,-22.461,-27.344,-35.156,0.000
1712217261.125,-64.941,-29.297,-29.297,-64.941,0.000
1712217261.129,-66.406,-19.043,-24.414,-61.035,0.000
1712217261.133,-59.082,-32.715,-29.297,-57.129,0.000
1712217261.137,-61.035,-59.082,-29.785,-51.758,0.000
1712217261.141,-47.363,-64.453,-25.879,-35.156,0.000
1712217261.145,-29.785,-32.227,-49.316,-35.156,0.000
1712217261.149,-30.762,-7.324,-38.574,-40.527,0.000
1712217261.153,-29.297,-4.883,-6.836,-37.598,0.000
1712217261.156,-37.598,-26.367,-25.391,-44.434,0.000
1712217261.160,-45.410,-46.387,-18.066,-39.062,0.000
1712217261.164,-29.297,-30.762,-30.762,-22.461,0.000
1712217261.168,-24.902,-26.855,-54.688,-20.508,0.000
1712217261.172,-30.762,-36.621,-38.574,-38.086,0.000
1712217261.176,-46.875,-58.105,-39.551,-45.898,0.000
1712217261.180,-47.852,-62.500,-33.691,-32.227,0.000
1712217261.184,-32.715,-35.156,-17.090,-35.645,0.000
1712217261.188,-47.363,-29.785,-37.598,-48.828,0.000
1712217261.192,-55.176,-34.180,-51.270,-41.016,0.000
1712217261.195,-46.875,-37.109,-41.016,-39.062,0.000
1712217261.199,-41.016,-28.809,-34.668,-45.410,0.000
1712217261.203,-34.668,-27.832,-35.156,-39.062,0.000
1712217261.207,-33.203,-36.133,-37.109,-33.203,0.000
1712217261.211,-35.156,-37.598,-31.738,-41.504,0.000
1712217261.215,-30.273,-37.109,-50.781,-45.898,0.000
1712217261.219,-33.203,-39.062,-58.105,-40.039,0.000
1712217261.223,-44.434,-38.086,-26.367,-47.852,0.000
1712217261.227,-45.410,-26.855,-14.160,-57.129,0.000
1712217261.231,-32.715,-32.227,-31.250,-54.199,0.000
1712217261.235,-34.180,-43.945,-48.828,-45.898,0.000
1712217261.238,-43.945,-44.922,-24.902,-38.086,0.000
1712217261.242,-40.039,-50.781,-16.602,-36.133,0.000
1712217261.246,-25.391,-41.016,-29.297,-31.738,0.000
1712217261.250,-27.344,-25.391,-53.223,-21.484,0.000
1712217261.254,-45.410,-25.391,-60.547,-37.109,0.000
1712217261.258,-42.969,-46.387,-20.508,-39.062,0.000
1712217261.262,-51.758,-62.500,-5.859,-35.156,0.000
1712217261.266,-42.969,-44.434,-27.832,-40.527,0.000
1712217261.270,-38.086,-31.738,-26.367,-25.391,0.000
1712217261.274,-53.223,-28.809,-9.277,-29.297,0.000
1712217261.277,-46.387,-28.809,-17.090,-32.715,0.000
1712217261.281,-42.969,-21.484,-38.086,-21.484,0.000
1712217261.285,-34.180,-28.809,-35.645,-20.996,0.000
1712217261.289,-39.062,-53.223,-26.367,-29.297,0.000
1712217261.293,-36.133,-52.734,-24.902,-24.902,0.000
1712217261.297,-29.785,-45.898,-11.719,-20.996,0.000
1712217261.301,-34.180,-37.109,-18.066,-27.832,0.000
1712217261.305,-28.809,-34.668,-41.992,-32.227,0.000
1712217261.309,-30.273,-41.016,-58.105,-34.180,0.000
1712217261.313,-26.855,-40.527,-16.113,-22.461,0.000
1712217261.317,-22.949,-55.176,11.719,-12.695,0.000
1712217261.320,-19.531,-41.504,-3.418,-16.602,0.000
1712217261.324,-3.906,-11.719,-17.578,-14.648,0.000
1712217261.328,0.488,-18.066,-25.391,-20.020,0.000
1712217261.332,-13.672,-43.457,-26.367,-19.531,0.000
1712217261.336,-24.902,-45.410,-27.344,-26.367,0.000
1712217261.340,-30.273,-42.969,-46.875,-44.434,0.000
1712217261.344,-26.855,-38.574,-46.875,-41.016,0.000
1712217261.348,-20.508,-27.832,-22.461,-34.668,0.000
1712217261.352,-35.645,-33.203,-9.277,-42.480,0.000
1712217261.356,-36.133,-35.156,8.301,-37.598,0.000
1712217261.360,-45.410,-43.945,-30.762,-37.109,0.000
1712217261.363,-52.246,-17.090,-72.754,-38.086,0.000
1712217261.367,-33.691,-2.930,-25.391,-22.949,0.000
1712217261.371,-43.457,-32.715,-3.906,-28.320,0.000
1712217261.375,-52.246,-38.086,-45.410,-38.574,0.000
1712217261.379,-40.527,-25.879,-55.176,-20.996,0.000
1712217261.383,-31.250,-20.996,-11.230,-21.973,0.000
1712217261.387,-25.879,-30.273,-25.391,-35.156,0.000
1712217261.391,-34.668,-46.875,-69.824,-35.645,0.000
1712217261.395,-43.945,-47.363,-51.758,-39.551,0.000
1712217261.399,-27.344,-41.504,-25.391,-29.785,0.000
1712217261.403,-6.348,-45.410,-10.254,-16.113,0.000
1712217261.406,-16.602,-40.039,-20.996,-21.973,0.000
1712217261.410,-28.320,-20.996,-48.340,-40.527,0.000
1712217261.414,-21.973,-21.484,-34.668,-37.598,0.000
1712217261.418,-18.555,-21.973,-25.879,-24.902,0.000
1712217261.422,-45.898,-38.574,-47.363,-43.457,0.000
1712217261.426,-57.129,-42.969,-50.293,-57.617,0.000
1712217261.430,-44.434,-38.086,-39.551,-41.992,0.000
1712217261.434,-32.715,-43.457,-18.555,-32.227,0.000
1712217261.438,-41.992,-53.223,-22.461,-40.527,0.000
1712217261.442,-58.594,-42.969,-38.574,-45.898,0.000
1712217261.445,-43.945,-28.320,-47.363,-33.203,0.000
1712217261.449,-30.762,-34.668,-34.668,-20.996,0.000
1712217261.453,-35.645,-34.668,-14.648,-12.695,0.000
1712217261.457,-48.828,-32.715,-41.016,-24.414,0.000
1712217261.461,-46.387,-35.645,-51.270,-35.645,0.000
1712217261.465,-53.711,-42.969,-53.223,-37.109,0.000
1712217261.469,-71.289,-53.711,-47.852,-40.527,0.000
1712217261.473,-63.965,-56.641,-30.762,-42.969,0.000
1712217261.477,-53.711,-53.711,-30.273,-37.598,0.000
1712217261.481,-49.805,-36.621,-24.414,-29.785,0.000
1712217261.485,-44.922,-44.434,-27.344,-26.367,0.000
1712217261.488,-13.672,-46.875,-20.020,-19.043,0.000
1712217261.492,-8.789,-27.832,-13.184,-10.254,0.000
1712217261.496,-48.828,-50.293,-32.227,-28.809,0.000
1712217261.500,-70.312,-50.293,-34.180,-46.875,0.000
1712217261.504,-49.805,-43.457,-17.578,-27.832,0.000
1712217261.508,-27.832,-53.711,-7.812,-20.020,0.000
1712217261.512,-38.086,-44.434,-14.160,-25.879,0.000
1712217261.516,-40.527,-47.363,-13.184,-35.156,0.000
1712217261.520,-11.230,-30.273,-15.137,-27.344,0.000
1712217261.524,-7.812,-2.930,-36.621,-15.625,0.000
1712217261.528,-19.043,-20.508,-45.898,-35.156,0.000
1712217261.531,-17.090,-28.809,-40.039,-39.551,0.000
1712217261.535,-25.391,-25.391,-20.020,-17.090,0.000
1712217261.539,-23.438,-43.457,-30.273,-22.461,0.000
1712217261.543,-20.996,-45.410,-44.922,-39.551,0.000
1712217261.547,-32.227,-34.668,-24.902,-43.945,0.000
1712217261.551,-48.828,-26.855,-30.762,-44.922,0.000
1712217261.555,-50.293,-20.020,-33.691,-41.992,0.000
1712217261.559,-36.133,-39.551,-25.879,-40.527,0.000
1712217261.563,-29.785,-40.039,-22.949,-35.156,0.000
1712217261.567,-20.996,-21.973,-35.645,-22.949,0.000
1712217261.570,-13.672,-27.344,-35.156,-19.043,0.000
1712217261.574,-28.320,-30.762,-33.691,-26.367,0.000
1712217261.578,-32.715,-34.668,-35.645,-30.762,0.000
1712217261.582,-32.227,-38.086,-35.645,-33.691,0.000
1712217261.586,-37.598,-42.480,-26.367,-48.340,0.000
1712217261.590,-36.621,-39.551,-29.297,-53.223,0.000
1712217261.594,-36.621,-29.297,-40.527,-47.363,0.000
1712217261.598,-55.176,-38.574,-28.809,-45.410,0.000
1712217261.602,-45.410,-56.641,-26.855,-39.551,0.000
1712217261.606,-24.414,-42.480,-22.949,-33.691,0.000
1712217261.610,-39.551,-32.715,-45.898,-40.527,0.000
1712217261.613,-54.199,-32.715,-48.340,-50.293,0.000
1712217261.617,-55.664,-34.180,-28.320,-44.434,0.000
1712217261.621,-41.992,-32.715,-11.230,-33.203,0.000
1712217261.625,-25.879,-23.926,-9.766,-32.227,0.000
1712217261.629,-22.949,-36.133,-26.367,-31.738,0.000
1712217261.633,-40.039,-51.758,-60.547,-49.316,0.000
1712217261.637,-44.434,-46.875,-51.270,-46.387,0.000
1712217261.641,-23.926,-46.387,-27.832,-30.762,0.000
1712217261.645,-19.043,-51.758,-56.152,-28.809,0.000
1712217261.649,-14.160,-43.945,-45.410,-29.297,0.000
1712217261.653,-26.367,-25.879,-19.043,-36.133,0.000
1712217261.656,-41.016,-30.273,-0.977,-37.109,0.000
1712217261.660,-53.711,-27.344,-0.488,-48.340,0.000
1712217261.664,-47.852,-21.973,-11.230,-54.688,0.000
1712217261.668,-41.504,-38.574,-12.207,-48.340,0.000
1712217261.672,-41.016,-33.203,-8.789,-34.668,0.000
1712217261.676,-48.340,-27.344,-40.039,-37.598,0.000
1712217261.680,-40.039,-39.551,-60.059,-34.668,0.000
1712217261.684,-37.109,-59.570,-50.781,-35.645,0.000
1712217261.688,-34.668,-52.734,-14.648,-31.738,0.000
1712217261.692,-26.855,-27.344,18.066,-28.320,0.000
1712217261.695,-31.738,-35.645,-40.527,-56.152,0.000
1712217261.699,-48.340,-47.852,-58.594,-63.477,0.000
1712217261.703,-72.266,-40.527,-36.133,-63.477,0.000
1712217261.707,-58.105,-29.297,-40.527,-62.500,0.000
1712217261.711,-46.875,-24.414,-32.227,-54.688,0.000
1712217261.715,-22.949,-17.090,-29.297,-38.574,0.000
1712217261.719,-21.973,-7.812,-40.039,-35.156,0.000
1712217261.723,-38.574,-22.461,-46.875,-40.527,0.000
1712217261.727,-40.527,-55.176,-28.320,-40.527,0.000
1712217261.731,-58.105,-61.523,-11.230,-45.410,0.000
1712217261.735,-48.340,-48.828,-16.602,-34.668,0.000
1712217261.738,-35.156,-46.387,-14.160,-26.367,0.000
1712217261.742,-29.785,-44.922,-32.715,-28.320,0.000
1712217261.746,-9.766,-36.133,-45.898,-18.555,0.000
1712217261.750,-27.344,-22.949,-28.320,-19.043,0.000
1712217261.754,-62.500,-37.109,-39.551,-38.086,0.000
1712217261.758,-60.547,-43.945,-47.363,-37.109,0.000
1712217261.762,-35.156,-39.062,-43.457,-9.277,0.000
1712217261.766,-29.297,-41.504,-24.414,-13.184,0.000
1712217261.770,-29.785,-30.273,0.977,-26.855,0.000
1712217261.774,-34.180,-17.578,-19.531,-28.809,0.000
1712217261.778,-23.926,-19.531,-34.668,-16.113,0.000
1712217261.781,-29.785,-51.758,-6.836,-9.766,0.000
1712217261.785,-44.434,-59.570,-4.395,-25.879,0.000
1712217261.789,-26.367,-27.344,-22.949,-18.555,0.000
1712217261.793,-28.809,-24.902,-34.668,-17.090,0.000
1712217261.797,-26.367,-19.531,-18.066,-24.902,0.000
1712217261.801,-38.574,-21.973,1.953,-29.785,0.000
1712217261.805,-51.270,-36.621,-10.254,-31.250,0.000
1712217261.809,-43.457,-20.508,-18.066,-28.809,0.000
1712217261.813,-28.809,-16.113,-26.367,-30.273,0.000
1712217261.817,-26.855,-46.875,-35.645,-21.973,0.000
1712217261.821,-37.598,-54.199,-41.016,-35.156,0.000
1712217261.824,-29.785,-53.711,-24.902,-20.020,0.000
1712217261.828,-27.832,-36.621,-21.973,-3.418,0.000
1712217261.832,-13.672,-27.344,-26.855,3.906,0.000
1712217261.836,-21.484,-57.617,-18.555,-10.254,0.000
1712217261.840,-34.668,-38.574,-1.953,-40.039,0.000
1712217261.844,-27.344,-15.625,5.859,-38.086,0.000
1712217261.848,-26.367,-35.156,-30.273,-34.668,0.000
1712217261.852,-15.625,-35.156,-44.922,-31.738,0.000
1712217261.856,-19.043,-24.902,-23.926,-28.320,0.000
1712217261.860,-52.734,-34.180,-33.203,-41.016,0.000
1712217261.863,-54.688,-47.852,-37.598,-46.387,0.000
1712217261.867,-34.180,-53.223,-6.836,-24.414,0.000
1712217261.871,-31.250,-45.898,-10.742,-22.461,0.000
1712217261.875,-33.203,-37.598,-33.203,-35.156,0.000
1712217261.879,-44.434,-37.109,-10.742,-39.551,0.000
1712217261.883,-59.570,-53.711,-13.184,-49.805,0.000
1712217261.887,-37.109,-35.156,-11.230,-38.086,0.000
1712217261.891,-17.090,-27.832,-6.348,-26.367,0.000
1712217261.895,-22.949,-38.086,-35.645,-34.180,0.000
1712217261.899,-24.414,-25.879,-53.711,-32.715,0.000
1712217261.903,-28.809,-14.648,-33.203,-32.227,0.000
1712217261.906,-35.645,-26.367,-6.348,-32.715,0.000
1712217261.910,-25.879,-27.344,-29.297,-32.227,0.000
1712217261.914,-29.297,-21.484,-33.691,-18.066,0.000
1712217261.918,-51.270,-36.133,-10.742,-34.180,0.000
1712217261.922,-35.156,-45.898,-27.344,-46.387,0.000
1712217261.926,-9.277,-47.363,-28.809,-29.297,0.000
1712217261.930,-17.578,-40.527,-23.438,-31.250,0.000
1712217261.934,-20.508,-41.504,-24.414,-23.438,0.000
1712217261.938,-28.320,-31.738,-34.180,-25.879,0.000
1712217261.942,-44.434,-29.785,-25.879,-38.086,0.000
1712217261.945,-36.621,-43.457,-20.508,-33.203,0.000
1712217261.949,-28.320,-21.973,-35.156,-24.902,0.000
1712217261.953,-41.504,-3.418,-31.738,-27.832,0.000
1712217261.957,-40.039,-1.465,-15.137,-26.855,0.000
1712217261.961,-39.551,-6.348,-20.996,-23.926,0.000
1712217261.965,-48.828,-28.809,-30.762,-29.297,0.000
1712217261.969,-47.852,-48.340,-39.551,-31.738,0.000
1712217261.973,-59.082,-47.852,-52.734,-37.109,0.000
1712217261.977,-63.965,-24.414,-31.738,-41.504,0.000
1712217261.981,-48.828,-23.926,-21.484,-33.691,0.000
1712217261.985,-30.273,-32.715,-33.691,-22.949,0.000
1712217261.988,-31.250,-31.738,-14.160,-29.297,0.000
1712217261.992,-48.340,-31.250,-9.277,-45.410,0.000
1712217261.996,-44.922,-29.785,-14.648,-45.410,0.000
1712217262.000,-47.852,-20.996,-30.273,-45.898,0.000
1712217262.004,-38.574,-13.184,-38.574,-36.621,0.000
1712217262.008,-29.297,-25.879,-28.320,-29.297,0.000
1712217262.012,-26.367,-18.555,-25.879,-34.180,0.000
1712217262.016,-22.949,-11.230,-44.922,-31.250,0.000
1712217262.020,-38.574,-42.480,-47.852,-36.133,0.000
1712217262.024,-41.504,-53.711,-41.992,-50.781,0.000
1712217262.028,-37.109,-40.527,-60.547,-48.340,0.000
1712217262.031,-25.391,-44.922,-41.992,-33.203,0.000
1712217262.035,-4.883,-36.621,-9.277,-17.090,0.000
1712217262.039,-29.785,-24.902,-12.695,-21.484,0.000
1712217262.043,-61.035,-38.086,-37.598,-46.387,0.000
1712217262.047,-51.758,-39.551,-57.617,-54.199,0.000
1712217262.051,-39.551,-28.320,-72.266,-40.527,0.000
1712217262.055,-37.598,-32.227,-51.270,-42.480,0.000
1712217262.059,-55.176,-51.758,-25.391,-60.059,0.000
1712217262.063,-60.547,-53.711,-33.203,-39.551,0.000
1712217262.067,-38.574,-33.691,-31.738,-26.367,0.000
1712217262.070,-39.062,-17.578,-12.207,-38.086,0.000
1712217262.074,-39.062,-23.926,-11.230,-28.320,0.000
1712217262.078,-31.738,-46.387,-43.457,-37.598,0.000
1712217262.082,-38.086,-37.598,-47.852,-41.992,0.000
1712217262.086,-48.340,-42.969,-13.184,-36.133,0.000
1712217262.090,-52.734,-54.199,-34.180,-43.945,0.000
1712217262.094,-55.176,-51.270,-52.246,-47.363,0.000
1712217262.098,-60.547,-53.223,-23.926,-42.480,0.000
1712217262.102,-50.781,-49.316,-27.832,-27.344,0.000
1712217262.106,-33.203,-46.387,-38.086,-18.555,0.000
1712217262.110,-22.949,-25.391,-25.879,-13.184,0.000
1712217262.113,-22.461,-6.836,-2.441,-16.113,0.000
1712217262.117,-37.598,-17.090,-11.719,-19.531,0.000
1712217262.121,-32.715,-31.250,-35.645,-21.973,0.000
1712217262.125,-26.367,-41.504,-28.320,-24.902,0.000
1712217262.129,-36.621,-43.945,-35.156,-37.598,0.000
1712217262.133,-29.785,-44.434,-24.902,-40.039,0.000
1712217262.137,-24.414,-39.551,-24.902,-32.715,0.000
1712217262.141,-26.855,-35.645,-32.227,-33.203,0.000
1712217262.145,-7.324,-25.879,-28.809,-31.250,0.000
1712217262.149,-6.836,-21.973,-20.508,-27.344,0.000
1712217262.153,-21.973,-36.621,-24.414,-29.297,0.000
1712217262.156,-34.668,-40.039,-42.969,-37.109,0.000
1712217262.160,-40.039,-36.133,-46.875,-34.180,0.000
1712217262.164,-5.859,-34.668,-35.645,-15.625,0.000
1712217262.168,-12.695,-44.434,-21.973,-21.484,0.000
1712217262.172,-48.340,-42.969,-35.645,-43.457,0.000
1712217262.176,-60.059,-54.199,-65.918,-49.805,0.000
1712217262.180,-48.340,-66.406,-37.598,-46.875,0.000
1712217262.184,-17.090,-52.734,-8.301,-28.320,0.000
1712217262.188,-25.879,-45.898,-11.230,-21.973,0.000
1712217262.192,-53.711,-41.016,-24.414,-38.574,0.000
1712217262.196,-56.152,-30.273,-19.531,-38.574,0.000
1712217262.199,-50.781,-48.340,-26.367,-34.180,0.000
1712217262.203,-48.340,-44.434,-45.410,-39.551,0.000
1712217262.207,-37.109,-31.738,-27.832,-37.598,0.000
1712217262.211,-27.832,-46.875,-5.859,-38.086,0.000
1712217262.215,-43.945,-53.223,-34.180,-47.363,0.000
1712217262.219,-57.129,-53.223,-39.551,-39.062,0.000
1712217262.223,-43.945,-61.523,-32.715,-35.156,0.000
1712217262.227,-37.598,-47.852,-37.598,-42.969,0.000
1712217262.231,-43.457,-19.531,-29.785,-45.898,0.000
1712217262.235,-33.691,-26.855,-41.992,-41.992,0.000
1712217262.238,-25.879,-33.691,-26.367,-46.387,0.000
1712217262.242,-39.062,-29.785,-17.090,-38.086,0.000
1712217262.246,-35.645,-38.574,-25.879,-30.273,0.000
1712217262.250,-35.645,-31.738,-38.574,-47.852,0.000
1712217262.254,-42.969,-33.203,-33.691,-48.340,0.000
1712217262.258,-41.504,-50.781,-56.152,-32.227,0.000
1712217262.262,-30.762,-30.762,-75.195,-25.391,0.000
1712217262.266,-43.457,-41.504,-29.297,-42.969,0.000
1712217262.270,-45.898,-50.293,-12.695,-33.691,0.000
1712217262.274,-36.621,-33.203,-48.340,-26.855,0.000
1712217262.278,-39.062,-48.340,-64.941,-34.180,0.000
1712217262.281,-31.738,-46.387,-38.086,-23.926,0.000
1712217262.285,-35.156,-34.668,-26.855,-34.180,0.000
1712217262.289,-27.832,-28.320,-21.484,-28.809,0.000
1712217262.293,-23.438,-40.039,-36.133,-27.832,0.000
1712217262.297,-32.227,-40.527,-52.734,-42.480,0.000
1712217262.301,-31.250,-18.555,-37.109,-29.297,0.000
1712217262.305,-19.531,-42.969,-30.762,-22.949,0.000
1712217262.309,-26.855,-58.105,-32.715,-40.527,0.000
1712217262.313,-44.434,-35.645,-28.320,-45.410,0.000
1712217262.317,-45.410,-34.180,-21.484,-36.621,0.000
1712217262.321,-34.180,-34.180,-32.227,-25.879,0.000
1712217262.324,-25.879,-23.926,-26.367,-19.043,0.000
1712217262.328,-33.691,-36.621,-13.672,-40.039,0.000
1712217262.332,-24.902,-46.387,-24.902,-40.039,0.000
1712217262.336,-21.973,-38.574,-52.734,-35.645,0.000
1712217262.340,-39.551,-46.387,-48.828,-56.641,0.000
1712217262.344,-37.598,-46.387,-35.645,-51.270,0.000
1712217262.348,-24.414,-37.109,-39.551,-39.062,0.000
1712217262.352,-36.133,-47.852,-27.344,-49.316,0.000
1712217262.356,-32.227,-55.664,-23.926,-43.457,0.000
1712217262.360,-5.859,-32.227,-15.625,-27.344,0.000
1712217262.363,-11.230,-14.160,-10.254,-25.879,0.000
1712217262.367,-28.320,-36.133,-35.645,-31.738,0.000
1712217262.371,-36.133,-47.363,-57.129,-44.434,0.000
1712217262.375,-37.109,-37.109,-51.270,-41.992,0.000
1712217262.379,-30.273,-28.320,-35.156,-29.297,0.000
1712217262.383,-22.461,-26.367,-24.414,-12.695,0.000
1712217262.387,-21.484,-37.109,-17.578,-22.949,0.000
1712217262.391,-34.180,-38.574,-33.691,-44.434,0.000
1712217262.395,-29.297,-35.645,-34.668,-34.668,0.000
1712217262.399,-6.836,-28.320,0.977,-17.578,0.000
1712217262.403,-16.602,-56.152,6.836,-24.902,0.000
1712217262.406,-44.434,-72.754,-22.461,-37.109,0.000
1712217262.410,-42.480,-45.898,-56.152,-32.715,0.000
1712217262.414,-51.758,-27.832,-53.223,-46.387,0.000
1712217262.418,-66.406,-15.137,-23.926,-57.129,0.000
1712217262.422,-59.570,-24.414,-32.227,-49.805,0.000
1712217262.426,-33.691,-24.902,-16.113,-36.133,0.000
1712217262.430,-17.578,-20.996,-6.348,-28.320,0.000
1712217262.434,-44.922,-37.598,-32.227,-40.527,0.000
1712217262.438,-47.852,-47.852,-19.043,-31.250,0.000
1712217262.442,-26.367,-48.828,-2.930,-18.555,0.000
1712217262.446,-2.930,-45.410,-30.273,-16.602,0.000
1712217262.449,-0.977,-51.270,-100.098,-27.344,0.000
1712217262.453,-20.020,-49.805,-48.828,-42.969,0.000
1712217262.457,-39.062,-45.898,9.766,-33.691,0.000
1712217262.461,-34.668,-40.527,-23.438,-30.273,0.000
1712217262.465,-30.762,-36.133,-19.043,-38.086,0.000
1712217262.469,-28.809,-31.250,1.953,-39.062,0.000
1712217262.473,-38.086,-18.555,-18.555,-39.062,0.000
1712217262.477,-47.852,-20.996,-40.527,-36.133,0.000
1712217262.481,-33.691,-30.273,-33.691,-20.996,0.000
1712217262.485,-26.367,-28.320,-26.855,-20.996,0.000
1712217262.488,-37.598,-30.762,-55.176,-47.363,0.000
1712217262.492,-33.691,-17.578,-30.762,-34.180,0.000
1712217262.496,-35.156,-12.695,3.418,-26.855,0.000
1712217262.500,-47.363,-34.180,-25.391,-37.109,0.000
1712217262.504,-41.504,-42.480,-41.504,-37.598,0.000
1712217262.508,-2.930,-51.270,-48.340,-16.113,0.000
1712217262.512,-7.324,-58.105,-56.152,-7.324,0.000
1712217262.516,-60.547,-49.805,-46.875,-45.410,0.000
1712217262.520,-79.590,-31.250,-23.926,-63.477,0.000
1712217262.524,-76.172,-40.039,-19.043,-53.711,0.000
1712217262.528,-57.617,-60.547,-26.855,-39.551,0.000
1712217262.531,-47.363,-41.992,-25.879,-34.668,0.000
1712217262.535,-48.340,-38.574,-40.527,-34.668,0.000
1712217262.539,-47.363,-65.918,-47.363,-29.785,0.000
1712217262.543,-49.805,-65.430,-37.109,-43.457,0.000
1712217262.547,-50.781,-42.969,-48.828,-49.805,0.000
1712217262.551,-40.527,-37.598,-46.387,-34.668,0.000
1712217262.555,-22.461,-41.016,-31.738,-23.438,0.000
1712217262.559,-12.207,-39.551,-15.625,-23.438,0.000
1712217262.563,-26.367,-37.109,-14.648,-30.762,0.000
1712217262.567,-35.645,-35.645,-26.855,-31.738,0.000
1712217262.571,-24.414,-26.367,-22.461,-18.066,0.000
1712217262.574,-26.855,-19.531,-9.766,-9.277,0.000
1712217262.578,-50.293,-27.832,-53.711,-36.133,0.000
1712217262.582,-56.152,-39.551,-81.055,-50.781,0.000
1712217262.586,-43.945,-34.180,-34.180,-30.273,0.000
1712217262.590,-43.945,-39.551,-32.715,-24.902,0.000
1712217262.594,-43.457,-37.598,-49.316,-35.645,0.000
1712217262.598,-44.434,-40.527,-25.391,-36.133,0.000
1712217262.602,-30.273,-42.480,-20.508,-15.625,0.000
1712217262.606,-23.438,-29.297,-25.391,-17.578,0.000
1712217262.610,-39.551,-37.598,-29.297,-39.062,0.000
1712217262.613,-41.504,-41.016,-40.039,-32.227,0.000
1712217262.617,-25.391,-39.551,-58.594,-24.902,0.000
1712217262.621,-27.832,-52.734,-82.520,-36.621,0.000
1712217262.625,-49.805,-41.992,-65.918,-41.016,0.000
1712217262.629,-50.781,-20.996,-29.297,-30.762,0.000
1712217262.633,-45.410,-46.387,-3.418,-26.367,0.000
1712217262.637,-29.785,-36.133,-18.066,-12.695,0.000
1712217262.641,-30.762,-20.020,-39.062,-20.996,0.000
1712217262.645,-46.387,-41.016,-16.602,-40.039,0.000
1712217262.649,-46.387,-43.457,-23.438,-41.504,0.000
1712217262.653,-44.434,-36.621,-36.133,-46.387,0.000
1712217262.656,-41.504,-14.648,-26.855,-39.551,0.000
1712217262.660,-31.738,-6.836,-26.367,-26.367,0.000
1712217262.664,-30.762,-46.387,-14.160,-25.879,0.000
1712217262.668,-46.387,-49.805,-24.902,-46.875,0.000
1712217262.672,-38.574,-16.113,-32.715,-42.480,0.000
1712217262.676,-19.043,-13.672,-27.832,-30.273,0.000
1712217262.680,-15.137,-25.879,-29.297,-31.738,0.000
1712217262.684,-27.832,-25.391,-17.090,-37.598,0.000
1712217262.688,-44.922,-19.531,-20.020,-47.852,0.000
1712217262.692,-40.527,-26.855,-30.762,-26.855,0.000
1712217262.696,-52.734,-60.059,-40.527,-22.949,0.000
1712217262.699,-51.758,-62.988,-38.086,-30.762,0.000
1712217262.703,-50.293,-46.875,-36.621,-35.645,0.000
1712217262.707,-62.012,-36.133,-29.785,-38.574,0.000
1712217262.711,-57.617,-40.527,-30.762,-45.410,0.000
1712217262.715,-45.410,-43.945,-38.574,-34.180,0.000
1712217262.719,-44.434,-26.367,-46.387,-22.949,0.000
1712217262.723,-57.129,-26.855,-66.406,-50.293,0.000
1712217262.727,-47.852,-28.809,-35.156,-58.594,0.000
1712217262.731,-52.246,-48.828,-35.645,-50.293,0.000
1712217262.735,-36.621,-52.734,-47.852,-38.086,0.000
1712217262.739,-25.391,-49.805,-38.574,-24.414,0.000
1712217262.742,-5.371,-32.227,-24.902,-11.230,0.000
1712217262.746,1.465,-20.020,-8.301,-14.648,0.000
1712217262.750,-38.574,-46.387,-26.367,-40.039,0.000
1712217262.754,-38.086,-39.062,-50.293,-42.969,0.000
1712217262.758,-34.668,-32.715,-49.805,-43.457,0.000
1712217262.762,-33.203,-37.109,-20.020,-51.758,0.000
1712217262.766,-9.277,-29.297,-20.508,-37.598,0.000
1712217262.770,-20.996,-40.527,-39.551,-27.344,0.000
1712217262.774,-32.715,-29.785,-36.621,-31.250,0.000
1712217262.778,-45.410,-38.086,-31.250,-40.527,0.000
1712217262.781,-60.547,-53.223,-32.715,-54.688,0.000
1712217262.785,-53.711,-41.016,-44.922,-61.035,0.000
1712217262.789,-43.457,-34.668,-36.621,-51.758,0.000
1712217262.793,-41.016,-42.969,-42.480,-45.410,0.000
1712217262.797,-43.457,-55.664,-44.922,-32.715,0.000
