channel,band,feature_type,window_shift,subject_id,mean_correlation
AF8,theta,total_variation,win-2,10,-0.2017652991368218
AF8,theta,total_variation,win-3,10,-0.20451022823968817
AF8,theta,total_variation,win-4,10,-0.2032320262629419
AF8,theta,total_variation,win-5,10,-0.20173821948933746
AF8,theta,total_variation,win-6,10,-0.19963533281103799
AF8,theta,total_variation,win-7,10,-0.20361666856711727
AF8,theta,total_variation,win-8,10,-0.19935429077426986
AF8,theta,total_variation,win-9,10,-0.20798985806940268
AF8,theta,total_variation,win0,10,-0.19987510125929878
TP10,alpha,approx_entropy,win-1,10,0.009835679180371164
TP10,alpha,approx_entropy,win-2,10,0.02805948750352662
TP10,alpha,approx_entropy,win-3,10,0.04318938159097547
TP10,alpha,approx_entropy,win-4,10,0.06089082070660349
TP10,alpha,approx_entropy,win-5,10,0.0711727563488449
TP10,alpha,approx_entropy,win-6,10,0.08098880127598085
TP10,alpha,approx_entropy,win-7,10,0.08851639970705338
TP10,alpha,approx_entropy,win-8,10,0.10078494250132902
TP10,alpha,approx_entropy,win-9,10,0.1185278158091642
TP10,alpha,approx_entropy,win0,10,-0.0034528563083439205
TP10,alpha,energy,win-1,10,-0.13380420484451525
TP10,alpha,energy,win-2,10,-0.14898615380091124
TP10,alpha,energy,win-3,10,-0.15172236351067062
TP10,alpha,energy,win-4,10,-0.1565762779660084
TP10,alpha,energy,win-5,10,-0.16255958461399814
TP10,alpha,energy,win-6,10,-0.1553948978596238
TP10,alpha,energy,win-7,10,-0.1503367812481622
TP10,alpha,energy,win-8,10,-0.152337393259052
TP10,alpha,energy,win-9,10,-0.14543599140039398
TP10,alpha,energy,win0,10,-0.11727322711738995
TP10,alpha,skewness,win-1,10,-0.024154012501740655
TP10,alpha,skewness,win-2,10,-0.00969042766599521
TP10,alpha,skewness,win-3,10,-0.011555635832394122
TP10,alpha,skewness,win-4,10,-0.00330920074892068
TP10,alpha,skewness,win-5,10,-0.0058062819001134915
TP10,alpha,skewness,win-6,10,-0.027180891618854768
TP10,alpha,skewness,win-7,10,-0.0235534249469166
TP10,alpha,skewness,win-8,10,-0.02625400232268786
TP10,alpha,skewness,win-9,10,-0.026729640965563402
TP10,alpha,skewness,win0,10,-0.012271956695785666
TP10,alpha,standard_deviation,win-1,10,-0.12183953865756014
TP10,alpha,standard_deviation,win-2,10,-0.13063011217037102
TP10,alpha,standard_deviation,win-3,10,-0.1304427837881657
TP10,alpha,standard_deviation,win-4,10,-0.13029872648309787
TP10,alpha,standard_deviation,win-5,10,-0.1315287595360554
TP10,alpha,standard_deviation,win-6,10,-0.11952529351670399
TP10,alpha,standard_deviation,win-7,10,-0.11122064222728306
TP10,alpha,standard_deviation,win-8,10,-0.10963328996207707
TP10,alpha,standard_deviation,win-9,10,-0.10141783750275951
TP10,alpha,standard_deviation,win0,10,-0.10872053450130391
TP10,alpha,total_variation,win-1,10,-0.13729534046594474
TP10,alpha,total_variation,win-2,10,-0.15003055002662594
TP10,alpha,total_variation,win-3,10,-0.14499619388723214
TP10,alpha,total_variation,win-4,10,-0.14060361322468898
TP10,alpha,total_variation,win-5,10,-0.14111460026714026
TP10,alpha,total_variation,win-6,10,-0.13349017412158237
TP10,alpha,total_variation,win-7,10,-0.12420599647394642
TP10,alpha,total_variation,win-8,10,-0.11996141094842573
TP10,alpha,total_variation,win-9,10,-0.11471926949942614
TP10,alpha,total_variation,win0,10,-0.12751205208894187
TP10,beta,approx_entropy,win-1,10,0.03043676821105564
TP10,beta,approx_entropy,win-2,10,0.049584520823805045
TP10,beta,approx_entropy,win-3,10,0.06237854721850614
TP10,beta,approx_entropy,win-4,10,0.07885344241427962
TP10,beta,approx_entropy,win-5,10,0.09614888489726875
TP10,beta,approx_entropy,win-6,10,0.10440011382916779
TP10,beta,approx_entropy,win-7,10,0.10576494527823357
TP10,beta,approx_entropy,win-8,10,0.10662897664356358
TP10,beta,approx_entropy,win-9,10,0.1122440432982629
TP10,beta,approx_entropy,win0,10,0.01129892688974759
TP10,beta,energy,win-1,10,-0.04286563219709312
TP10,beta,energy,win-2,10,-0.061424474758288376
TP10,beta,energy,win-3,10,-0.04350894512940765
TP10,beta,energy,win-4,10,-0.04728533845324794
TP10,beta,energy,win-5,10,-0.04353679025051702
TP10,beta,energy,win-6,10,-0.03606379377265684
TP10,beta,energy,win-7,10,-0.029554189696290773
TP10,beta,energy,win-8,10,-0.031082696281270673
TP10,beta,energy,win-9,10,-0.03372032855941664
TP10,beta,energy,win0,10,-0.02324305004137792
TP10,beta,skewness,win-1,10,-0.018480391688435353
TP10,beta,skewness,win-2,10,-0.010514803646546188
TP10,beta,skewness,win-3,10,-0.027063181430799884
TP10,beta,skewness,win-4,10,-0.02188230034966547
TP10,beta,skewness,win-5,10,-0.027210203336135372
TP10,beta,skewness,win-6,10,-0.01620039289969146
TP10,beta,skewness,win-7,10,-0.011650053215600996
TP10,beta,skewness,win-8,10,-0.013478227186240567
TP10,beta,skewness,win-9,10,-0.012857012437040311
TP10,beta,skewness,win0,10,-0.016916591659487213
TP10,beta,standard_deviation,win-1,10,-0.044269183821173806
TP10,beta,standard_deviation,win-2,10,-0.05631066808142504
TP10,beta,standard_deviation,win-3,10,-0.03673581030401946
TP10,beta,standard_deviation,win-4,10,-0.0393777894660824
TP10,beta,standard_deviation,win-5,10,-0.0341627237836905
TP10,beta,standard_deviation,win-6,10,-0.02382311474492551
TP10,beta,standard_deviation,win-7,10,-0.014453408826153648
TP10,beta,standard_deviation,win-8,10,-0.013136511584912032
TP10,beta,standard_deviation,win-9,10,-0.01441580834712207
TP10,beta,standard_deviation,win0,10,-0.028774368251549574
TP10,beta,total_variation,win-1,10,-0.02371109419540544
TP10,beta,total_variation,win-2,10,-0.03360086460055228
TP10,beta,total_variation,win-3,10,-0.024833067101903524
TP10,beta,total_variation,win-4,10,-0.030256937991040414
TP10,beta,total_variation,win-5,10,-0.029773811082460293
TP10,beta,total_variation,win-6,10,-0.020398272049047622
TP10,beta,total_variation,win-7,10,-0.011889561957389492
TP10,beta,total_variation,win-8,10,-0.016109109873614136
TP10,beta,total_variation,win-9,10,-0.0129233530413334
TP10,beta,total_variation,win0,10,-0.019551760280179516
TP10,delta,approx_entropy,win-1,10,0.013844384879343818
TP10,delta,approx_entropy,win-2,10,0.03372381856906055
TP10,delta,approx_entropy,win-3,10,0.051711254657441946
TP10,delta,approx_entropy,win-4,10,0.07190944977581286
TP10,delta,approx_entropy,win-5,10,0.08898965305796068
TP10,delta,approx_entropy,win-6,10,0.10434531366628573
TP10,delta,approx_entropy,win-7,10,0.10640636887424113
TP10,delta,approx_entropy,win-8,10,0.10944250421341402
TP10,delta,approx_entropy,win-9,10,0.11792117138028484
TP10,delta,approx_entropy,win0,10,-0.0036709951741607434
TP10,delta,energy,win-1,10,-0.20975527847923184
TP10,delta,energy,win-2,10,-0.21461044783606656
TP10,delta,energy,win-3,10,-0.21254548723283162
TP10,delta,energy,win-4,10,-0.2295878512187642
TP10,delta,energy,win-5,10,-0.2335655499567313
TP10,delta,energy,win-6,10,-0.23338901564260106
TP10,delta,energy,win-7,10,-0.22863211839025643
TP10,delta,energy,win-8,10,-0.2336805478398618
TP10,delta,energy,win-9,10,-0.21982889838039982
TP10,delta,energy,win0,10,-0.20115124988227323
TP10,delta,skewness,win-1,10,0.03068852179859649
TP10,delta,skewness,win-2,10,0.03620953234850507
TP10,delta,skewness,win-3,10,0.029233845455110645
TP10,delta,skewness,win-4,10,0.026783883101082363
TP10,delta,skewness,win-5,10,0.022528594556075247
TP10,delta,skewness,win-6,10,0.011346204138300625
TP10,delta,skewness,win-7,10,0.006758372884873154
TP10,delta,skewness,win-8,10,0.0014811344497583662
TP10,delta,skewness,win-9,10,-0.0036953356912578627
TP10,delta,skewness,win0,10,0.0469289747029654
TP10,delta,standard_deviation,win-1,10,-0.2086881618340608
TP10,delta,standard_deviation,win-2,10,-0.20987990507617163
TP10,delta,standard_deviation,win-3,10,-0.20299029612730782
TP10,delta,standard_deviation,win-4,10,-0.21052825435772024
TP10,delta,standard_deviation,win-5,10,-0.21154620369419902
TP10,delta,standard_deviation,win-6,10,-0.2063955654869422
TP10,delta,standard_deviation,win-7,10,-0.19879200889054388
TP10,delta,standard_deviation,win-8,10,-0.20227115455115582
TP10,delta,standard_deviation,win-9,10,-0.18774000787611436
TP10,delta,standard_deviation,win0,10,-0.20761662290955957
TP10,delta,total_variation,win-1,10,-0.21551433951358986
TP10,delta,total_variation,win-2,10,-0.21485396034441093
TP10,delta,total_variation,win-3,10,-0.2082050720525862
TP10,delta,total_variation,win-4,10,-0.2160915998295059
TP10,delta,total_variation,win-5,10,-0.2157656272767857
TP10,delta,total_variation,win-6,10,-0.2111762997629442
TP10,delta,total_variation,win-7,10,-0.2051536828670323
TP10,delta,total_variation,win-8,10,-0.20443155502713314
TP10,delta,total_variation,win-9,10,-0.1871532099530117
TP10,delta,total_variation,win0,10,-0.21615130513376582
TP10,gamma,approx_entropy,win-1,10,0.02964365542446956
TP10,gamma,approx_entropy,win-2,10,0.036951982662124835
TP10,gamma,approx_entropy,win-3,10,0.055451846733711285
TP10,gamma,approx_entropy,win-4,10,0.0597100306168779
TP10,gamma,approx_entropy,win-5,10,0.06056477636857759
TP10,gamma,approx_entropy,win-6,10,0.06645270173289873
TP10,gamma,approx_entropy,win-7,10,0.07097328701680658
TP10,gamma,approx_entropy,win-8,10,0.06582430920891308
TP10,gamma,approx_entropy,win-9,10,0.0649470537927494
TP10,gamma,approx_entropy,win0,10,0.015505381254170338
TP10,gamma,energy,win-1,10,-0.009576105371165398
TP10,gamma,energy,win-2,10,-0.007614215309861481
TP10,gamma,energy,win-3,10,-0.009889274968569974
TP10,gamma,energy,win-4,10,-0.019710689979529336
TP10,gamma,energy,win-5,10,-0.029881403864317427
TP10,gamma,energy,win-6,10,-0.032104525811003
TP10,gamma,energy,win-7,10,-0.02141404713686976
TP10,gamma,energy,win-8,10,-0.01879768839921206
TP10,gamma,energy,win-9,10,-0.013412601825110842
TP10,gamma,energy,win0,10,0.003870510813026811
TP10,gamma,skewness,win-1,10,0.0340091557095289
TP10,gamma,skewness,win-2,10,0.04847770978896724
TP10,gamma,skewness,win-3,10,0.04833298843754295
TP10,gamma,skewness,win-4,10,0.044224183909535815
TP10,gamma,skewness,win-5,10,0.03669032284886559
TP10,gamma,skewness,win-6,10,0.024388542023645786
TP10,gamma,skewness,win-7,10,0.009770556892629166
TP10,gamma,skewness,win-8,10,0.013017286042091859
TP10,gamma,skewness,win-9,10,0.011153340664561768
TP10,gamma,skewness,win0,10,0.014552024779617725
TP10,gamma,standard_deviation,win-1,10,-0.014792049537644595
TP10,gamma,standard_deviation,win-2,10,-0.00632956666554246
TP10,gamma,standard_deviation,win-3,10,-0.0063340246230997755
TP10,gamma,standard_deviation,win-4,10,-0.02094427634886427
TP10,gamma,standard_deviation,win-5,10,-0.03329141707010659
TP10,gamma,standard_deviation,win-6,10,-0.032568931004580866
TP10,gamma,standard_deviation,win-7,10,-0.0207868115282374
TP10,gamma,standard_deviation,win-8,10,-0.013222760586682177
TP10,gamma,standard_deviation,win-9,10,-0.0009810674541582507
TP10,gamma,standard_deviation,win0,10,-0.002197804124987956
TP10,gamma,total_variation,win-1,10,-0.004139628197282457
TP10,gamma,total_variation,win-2,10,0.0005957903425244607
TP10,gamma,total_variation,win-3,10,0.00502914667115646
TP10,gamma,total_variation,win-4,10,-0.010527751359409001
TP10,gamma,total_variation,win-5,10,-0.025299231809442126
TP10,gamma,total_variation,win-6,10,-0.01319388745611272
TP10,gamma,total_variation,win-7,10,-0.00017612210469023545
TP10,gamma,total_variation,win-8,10,0.0037150420997824896
TP10,gamma,total_variation,win-9,10,0.011629685519111794
TP10,gamma,total_variation,win0,10,0.00829661570855739
TP10,theta,approx_entropy,win-1,10,0.0060867935970114525
TP10,theta,approx_entropy,win-2,10,0.019957587797920066
TP10,theta,approx_entropy,win-3,10,0.02878666394021354
TP10,theta,approx_entropy,win-4,10,0.041852935349106786
TP10,theta,approx_entropy,win-5,10,0.05916600593641877
TP10,theta,approx_entropy,win-6,10,0.07149377268988356
TP10,theta,approx_entropy,win-7,10,0.07291632135804699
TP10,theta,approx_entropy,win-8,10,0.08593075915719456
TP10,theta,approx_entropy,win-9,10,0.08880850235562243
TP10,theta,approx_entropy,win0,10,-0.03341113861149635
TP10,theta,energy,win-1,10,-0.19077484942082248
TP10,theta,energy,win-2,10,-0.1890391240142668
TP10,theta,energy,win-3,10,-0.18755958532800085
TP10,theta,energy,win-4,10,-0.20577751059851979
TP10,theta,energy,win-5,10,-0.21135920822664828
TP10,theta,energy,win-6,10,-0.2100925839104324
TP10,theta,energy,win-7,10,-0.20331513558644088
TP10,theta,energy,win-8,10,-0.20843643572306386
TP10,theta,energy,win-9,10,-0.20050961103338552
TP10,theta,energy,win0,10,-0.17767571549989042
TP10,theta,skewness,win-1,10,0.03340921332721706
TP10,theta,skewness,win-2,10,0.03359052932409449
TP10,theta,skewness,win-3,10,0.029998777492135913
TP10,theta,skewness,win-4,10,0.039296648215459334
TP10,theta,skewness,win-5,10,0.02990994833660444
TP10,theta,skewness,win-6,10,0.02479215624692103
TP10,theta,skewness,win-7,10,0.022044484550896797
TP10,theta,skewness,win-8,10,0.034124645797561005
TP10,theta,skewness,win-9,10,0.025193303952399125
TP10,theta,skewness,win0,10,0.05796611049365713
TP10,theta,standard_deviation,win-1,10,-0.19633820589322573
TP10,theta,standard_deviation,win-2,10,-0.19083162233561413
TP10,theta,standard_deviation,win-3,10,-0.18340020950351693
TP10,theta,standard_deviation,win-4,10,-0.19127196207953076
TP10,theta,standard_deviation,win-5,10,-0.19218596695120826
TP10,theta,standard_deviation,win-6,10,-0.18559951264999522
TP10,theta,standard_deviation,win-7,10,-0.17538237048052133
TP10,theta,standard_deviation,win-8,10,-0.17944258153263157
TP10,theta,standard_deviation,win-9,10,-0.17103338148802277
TP10,theta,standard_deviation,win0,10,-0.1909028136600984
TP10,theta,total_variation,win-1,10,-0.19643711049501014
TP10,theta,total_variation,win-2,10,-0.19042370934657754
TP10,theta,total_variation,win-3,10,-0.1826672738774867
TP10,theta,total_variation,win-4,10,-0.19248598880779547
TP10,theta,total_variation,win-5,10,-0.19442793424962698
TP10,theta,total_variation,win-6,10,-0.1918798661560394
TP10,theta,total_variation,win-7,10,-0.1832860531581427
TP10,theta,total_variation,win-8,10,-0.18351571426369728
TP10,theta,total_variation,win-9,10,-0.17209066420561822
TP10,theta,total_variation,win0,10,-0.19462646287814958
TP9,alpha,approx_entropy,win-1,10,0.03038388289826427
TP9,alpha,approx_entropy,win-2,10,0.05374750056728423
TP9,alpha,approx_entropy,win-3,10,0.06457130299509756
TP9,alpha,approx_entropy,win-4,10,0.056297863857609445
TP9,alpha,approx_entropy,win-5,10,0.05780317006487979
TP9,alpha,approx_entropy,win-6,10,0.05859626673122777
TP9,alpha,approx_entropy,win-7,10,0.06491683761837998
TP9,alpha,approx_entropy,win-8,10,0.06775890405460579
TP9,alpha,approx_entropy,win-9,10,0.07061567895158345
TP9,alpha,approx_entropy,win0,10,0.023610527610107564
TP9,alpha,energy,win-1,10,-0.15737000527293316
TP9,alpha,energy,win-2,10,-0.16815022616217717
TP9,alpha,energy,win-3,10,-0.15944392931882814
TP9,alpha,energy,win-4,10,-0.1630624068349796
TP9,alpha,energy,win-5,10,-0.15738383001667833
TP9,alpha,energy,win-6,10,-0.1544491633230264
TP9,alpha,energy,win-7,10,-0.15798269635691456
TP9,alpha,energy,win-8,10,-0.1641920198207723
TP9,alpha,energy,win-9,10,-0.16743059621296058
TP9,alpha,energy,win0,10,-0.13813550066897487
TP9,alpha,skewness,win-1,10,-0.008456269532623137
TP9,alpha,skewness,win-2,10,-0.017802875091556564
TP9,alpha,skewness,win-3,10,-0.017891526588133862
TP9,alpha,skewness,win-4,10,-0.014454365532157013
TP9,alpha,skewness,win-5,10,0.002439917285704285
TP9,alpha,skewness,win-6,10,-0.009153928746808837
TP9,alpha,skewness,win-7,10,0.001496997195164166
TP9,alpha,skewness,win-8,10,-0.00347123999824467
TP9,alpha,skewness,win-9,10,-0.007664100465146329
TP9,alpha,skewness,win0,10,-0.012976361136161612
TP9,alpha,standard_deviation,win-1,10,-0.15468312298156003
TP9,alpha,standard_deviation,win-2,10,-0.15675933130651715
TP9,alpha,standard_deviation,win-3,10,-0.1455506578985004
TP9,alpha,standard_deviation,win-4,10,-0.1420059092730196
TP9,alpha,standard_deviation,win-5,10,-0.12961077621170922
TP9,alpha,standard_deviation,win-6,10,-0.12237681337026804
TP9,alpha,standard_deviation,win-7,10,-0.12366078461658069
TP9,alpha,standard_deviation,win-8,10,-0.12327553493463494
TP9,alpha,standard_deviation,win-9,10,-0.12322842513308291
TP9,alpha,standard_deviation,win0,10,-0.1409927683953621
TP9,alpha,total_variation,win-1,10,-0.15121233016962404
TP9,alpha,total_variation,win-2,10,-0.15403969102352527
TP9,alpha,total_variation,win-3,10,-0.1477430983803652
TP9,alpha,total_variation,win-4,10,-0.14328258510125275
TP9,alpha,total_variation,win-5,10,-0.13165747530894822
TP9,alpha,total_variation,win-6,10,-0.12856281625367616
TP9,alpha,total_variation,win-7,10,-0.1330708078509398
TP9,alpha,total_variation,win-8,10,-0.13140198639914658
TP9,alpha,total_variation,win-9,10,-0.132669942599176
TP9,alpha,total_variation,win0,10,-0.14296902762128816
TP9,beta,approx_entropy,win-1,10,0.05119510464627557
TP9,beta,approx_entropy,win-2,10,0.07512079429584292
TP9,beta,approx_entropy,win-3,10,0.06465163318874358
TP9,beta,approx_entropy,win-4,10,0.07155424019339474
TP9,beta,approx_entropy,win-5,10,0.07555405458430454
TP9,beta,approx_entropy,win-6,10,0.08037364949976723
TP9,beta,approx_entropy,win-7,10,0.0933439295298088
TP9,beta,approx_entropy,win-8,10,0.09600497551422706
TP9,beta,approx_entropy,win-9,10,0.11201785057912689
TP9,beta,approx_entropy,win0,10,0.015923265053199936
TP9,beta,energy,win-1,10,-0.018299506792630454
TP9,beta,energy,win-2,10,-0.03460056797360072
TP9,beta,energy,win-3,10,-0.00645856868178544
TP9,beta,energy,win-4,10,-0.012321703441073101
TP9,beta,energy,win-5,10,-0.00446471944846911
TP9,beta,energy,win-6,10,0.011448619771113293
TP9,beta,energy,win-7,10,0.006126999404816921
TP9,beta,energy,win-8,10,-0.0011586420190966872
TP9,beta,energy,win-9,10,-0.006966795825057224
TP9,beta,energy,win0,10,-0.0025190237346117837
TP9,beta,skewness,win-1,10,-0.06937363203326057
TP9,beta,skewness,win-2,10,-0.07116818417458924
TP9,beta,skewness,win-3,10,-0.07110153389958793
TP9,beta,skewness,win-4,10,-0.05928144042480594
TP9,beta,skewness,win-5,10,-0.055788384641311174
TP9,beta,skewness,win-6,10,-0.0538173272620816
TP9,beta,skewness,win-7,10,-0.04113731011125908
TP9,beta,skewness,win-8,10,-0.03746590104398936
TP9,beta,skewness,win-9,10,-0.05308970655822401
TP9,beta,skewness,win0,10,-0.057011780940208596
TP9,beta,standard_deviation,win-1,10,-0.014910266440989018
TP9,beta,standard_deviation,win-2,10,-0.0284024386697648
TP9,beta,standard_deviation,win-3,10,-0.002253731022153994
TP9,beta,standard_deviation,win-4,10,-0.0065569089243319705
TP9,beta,standard_deviation,win-5,10,0.003478339054290597
TP9,beta,standard_deviation,win-6,10,0.022028839542938865
TP9,beta,standard_deviation,win-7,10,0.020136711659417675
TP9,beta,standard_deviation,win-8,10,0.014156804852122543
TP9,beta,standard_deviation,win-9,10,0.009256712552424924
TP9,beta,standard_deviation,win0,10,-0.00528005873212689
TP9,beta,total_variation,win-1,10,-0.008431522708163683
TP9,beta,total_variation,win-2,10,-0.01931671235741208
TP9,beta,total_variation,win-3,10,0.0010179680490483409
TP9,beta,total_variation,win-4,10,-0.0047584301628418105
TP9,beta,total_variation,win-5,10,0.000969047710341609
TP9,beta,total_variation,win-6,10,0.015328219539424103
TP9,beta,total_variation,win-7,10,0.016956104941119758
TP9,beta,total_variation,win-8,10,0.006853330429710062
TP9,beta,total_variation,win-9,10,0.0054145376714663795
TP9,beta,total_variation,win0,10,-0.007971478855561391
TP9,delta,approx_entropy,win-1,10,0.035058714201545535
TP9,delta,approx_entropy,win-2,10,0.06828835705292594
TP9,delta,approx_entropy,win-3,10,0.07338233139238605
TP9,delta,approx_entropy,win-4,10,0.07894826452347173
TP9,delta,approx_entropy,win-5,10,0.08653521417577842
TP9,delta,approx_entropy,win-6,10,0.09126901260294584
TP9,delta,approx_entropy,win-7,10,0.09939983823537685
TP9,delta,approx_entropy,win-8,10,0.08855018347908497
TP9,delta,approx_entropy,win-9,10,0.10755170319394948
TP9,delta,approx_entropy,win0,10,0.014633186992791236
TP9,delta,energy,win-1,10,-0.21225201085393458
TP9,delta,energy,win-2,10,-0.21717755170244318
TP9,delta,energy,win-3,10,-0.21476399178963312
TP9,delta,energy,win-4,10,-0.23413858428370246
TP9,delta,energy,win-5,10,-0.23983218171612455
TP9,delta,energy,win-6,10,-0.2504225134134954
TP9,delta,energy,win-7,10,-0.25252227753493695
TP9,delta,energy,win-8,10,-0.2560348664241592
TP9,delta,energy,win-9,10,-0.24619882416825664
TP9,delta,energy,win0,10,-0.20312853002243306
TP9,delta,skewness,win-1,10,-0.03327687734457495
TP9,delta,skewness,win-2,10,-0.043630312104510724
TP9,delta,skewness,win-3,10,-0.04547575074033348
TP9,delta,skewness,win-4,10,-0.03482430784620768
TP9,delta,skewness,win-5,10,-0.04787916109363912
TP9,delta,skewness,win-6,10,-0.046320781211446685
TP9,delta,skewness,win-7,10,-0.04811486768181078
TP9,delta,skewness,win-8,10,-0.051103652515758005
TP9,delta,skewness,win-9,10,-0.0628018756420457
TP9,delta,skewness,win0,10,-0.030006641324586455
TP9,delta,standard_deviation,win-1,10,-0.22143495192826707
TP9,delta,standard_deviation,win-2,10,-0.21937290885943944
TP9,delta,standard_deviation,win-3,10,-0.2119654702072238
TP9,delta,standard_deviation,win-4,10,-0.22300767943272187
TP9,delta,standard_deviation,win-5,10,-0.22359141140149194
TP9,delta,standard_deviation,win-6,10,-0.23217386352628935
TP9,delta,standard_deviation,win-7,10,-0.23076754020145315
TP9,delta,standard_deviation,win-8,10,-0.2305616069801636
TP9,delta,standard_deviation,win-9,10,-0.216766935604686
TP9,delta,standard_deviation,win0,10,-0.21640737463770301
TP9,delta,total_variation,win-1,10,-0.22459844118168262
TP9,delta,total_variation,win-2,10,-0.22138659539549527
TP9,delta,total_variation,win-3,10,-0.215868199545555
TP9,delta,total_variation,win-4,10,-0.22468486554500142
TP9,delta,total_variation,win-5,10,-0.22551660818617827
TP9,delta,total_variation,win-6,10,-0.23386285334820145
TP9,delta,total_variation,win-7,10,-0.2297515545572389
TP9,delta,total_variation,win-8,10,-0.22786842570882773
TP9,delta,total_variation,win-9,10,-0.21394871832650175
TP9,delta,total_variation,win0,10,-0.22013471128528034
TP9,gamma,approx_entropy,win-1,10,0.0391467805225648
TP9,gamma,approx_entropy,win-2,10,0.036805390049043964
TP9,gamma,approx_entropy,win-3,10,0.04187621088583055
TP9,gamma,approx_entropy,win-4,10,0.043150757162164405
TP9,gamma,approx_entropy,win-5,10,0.06357167957104638
TP9,gamma,approx_entropy,win-6,10,0.0720586780048974
TP9,gamma,approx_entropy,win-7,10,0.07728033614195429
TP9,gamma,approx_entropy,win-8,10,0.0867776228888276
TP9,gamma,approx_entropy,win-9,10,0.09019308777437528
TP9,gamma,approx_entropy,win0,10,0.022520419435083146
TP9,gamma,energy,win-1,10,-0.012873328515551778
TP9,gamma,energy,win-2,10,-0.01852725962527281
TP9,gamma,energy,win-3,10,-0.022063768792668293
TP9,gamma,energy,win-4,10,-0.02344133140070102
TP9,gamma,energy,win-5,10,-0.03375453178717137
TP9,gamma,energy,win-6,10,-0.027082052996927126
TP9,gamma,energy,win-7,10,-0.018308769034302747
TP9,gamma,energy,win-8,10,-0.014194337226940636
TP9,gamma,energy,win-9,10,-0.012766540538002854
TP9,gamma,energy,win0,10,-0.006175735182171892
TP9,gamma,skewness,win-1,10,0.007264485636043084
TP9,gamma,skewness,win-2,10,0.027717470971712593
TP9,gamma,skewness,win-3,10,0.03741032081207368
TP9,gamma,skewness,win-4,10,0.053205178849028985
TP9,gamma,skewness,win-5,10,0.047932234454992374
TP9,gamma,skewness,win-6,10,0.0430842957315261
TP9,gamma,skewness,win-7,10,0.018658578002667042
TP9,gamma,skewness,win-8,10,0.027535329956080334
TP9,gamma,skewness,win-9,10,0.03627282133859558
TP9,gamma,skewness,win0,10,0.008400948520252383
TP9,gamma,standard_deviation,win-1,10,-0.02299149629616514
TP9,gamma,standard_deviation,win-2,10,-0.023959373985076603
TP9,gamma,standard_deviation,win-3,10,-0.023399987038508395
TP9,gamma,standard_deviation,win-4,10,-0.02472370811289487
TP9,gamma,standard_deviation,win-5,10,-0.035673475713929655
TP9,gamma,standard_deviation,win-6,10,-0.02268787866462959
TP9,gamma,standard_deviation,win-7,10,-0.014917443730390053
TP9,gamma,standard_deviation,win-8,10,-0.006717932450431318
TP9,gamma,standard_deviation,win-9,10,0.0030809781335339394
TP9,gamma,standard_deviation,win0,10,-0.01771868980557399
TP9,gamma,total_variation,win-1,10,-0.004868317340547188
TP9,gamma,total_variation,win-2,10,-0.006839173617790267
TP9,gamma,total_variation,win-3,10,-0.00819823162688793
TP9,gamma,total_variation,win-4,10,-0.01445928504787183
TP9,gamma,total_variation,win-5,10,-0.021997426359459383
TP9,gamma,total_variation,win-6,10,-0.00023911021903672407
TP9,gamma,total_variation,win-7,10,0.007015542967820095
TP9,gamma,total_variation,win-8,10,0.017159784290688037
TP9,gamma,total_variation,win-9,10,0.024941438057819572
TP9,gamma,total_variation,win0,10,-0.002235192644169001
TP9,theta,approx_entropy,win-1,10,0.017062322232214197
TP9,theta,approx_entropy,win-2,10,0.03493002958511848
TP9,theta,approx_entropy,win-3,10,0.054671612056577626
TP9,theta,approx_entropy,win-4,10,0.06087497309416967
TP9,theta,approx_entropy,win-5,10,0.06774436116451017
TP9,theta,approx_entropy,win-6,10,0.08293635144662709
TP9,theta,approx_entropy,win-7,10,0.09207536551412976
TP9,theta,approx_entropy,win-8,10,0.09111029017396517
TP9,theta,approx_entropy,win-9,10,0.10433837535308907
TP9,theta,approx_entropy,win0,10,-0.003162938473052667
TP9,theta,energy,win-1,10,-0.1815964245651192
TP9,theta,energy,win-2,10,-0.1841047526771418
TP9,theta,energy,win-3,10,-0.18475917358406377
TP9,theta,energy,win-4,10,-0.199929151810772
TP9,theta,energy,win-5,10,-0.21001078457896405
TP9,theta,energy,win-6,10,-0.21764458687490917
TP9,theta,energy,win-7,10,-0.21819736277568672
TP9,theta,energy,win-8,10,-0.22692069523402794
TP9,theta,energy,win-9,10,-0.22058273758281555
TP9,theta,energy,win0,10,-0.16959551898174133
TP9,theta,skewness,win-1,10,-0.06215992905736749
TP9,theta,skewness,win-2,10,-0.08128811225384716
TP9,theta,skewness,win-3,10,-0.07990251737688338
TP9,theta,skewness,win-4,10,-0.08306592574997511
TP9,theta,skewness,win-5,10,-0.07861484222344402
TP9,theta,skewness,win-6,10,-0.07501307515042999
TP9,theta,skewness,win-7,10,-0.07269096341731077
TP9,theta,skewness,win-8,10,-0.07448411471901423
TP9,theta,skewness,win-9,10,-0.07140672119972696
TP9,theta,skewness,win0,10,-0.03698611616714922
TP9,theta,standard_deviation,win-1,10,-0.1926129310732544
TP9,theta,standard_deviation,win-2,10,-0.18797195165306171
TP9,theta,standard_deviation,win-3,10,-0.1813159547020308
TP9,theta,standard_deviation,win-4,10,-0.18656177684927674
TP9,theta,standard_deviation,win-5,10,-0.1922932785024172
TP9,theta,standard_deviation,win-6,10,-0.19693197212839722
