channel,band,feature_type,window_shift,subject_id,mean_correlation
TP9,delta,approx_entropy,win-6,6,0.0398057347907454
TP9,delta,approx_entropy,win-7,6,0.029879810762249
TP9,delta,approx_entropy,win-8,6,0.0224706977035376
TP9,delta,approx_entropy,win-9,6,0.0186066176615115
TP9,delta,approx_entropy,win0,6,0.0336409606173154
TP9,delta,energy,win-1,6,0.0027679486951008
TP9,delta,energy,win-2,6,0.006533859145756
TP9,delta,energy,win-3,6,0.0139606004147434
TP9,delta,energy,win-4,6,0.0247949820499151
TP9,delta,energy,win-5,6,0.0326049307909025
TP9,delta,energy,win-6,6,0.033669868485696
TP9,delta,energy,win-7,6,0.0366921846739247
TP9,delta,energy,win-8,6,0.045112995519872
TP9,delta,energy,win-9,6,0.0410775278555441
TP9,delta,energy,win0,6,0.0020560438424134
TP9,delta,skewness,win-1,6,-0.0133272693085293
TP9,delta,skewness,win-2,6,-0.0284798767118373
TP9,delta,skewness,win-3,6,-0.0272232030095541
TP9,delta,skewness,win-4,6,-0.0319504143261096
TP9,delta,skewness,win-5,6,-0.0232487570998524
TP9,delta,skewness,win-6,6,-0.0262013529594355
TP9,delta,skewness,win-7,6,-0.0284153597247525
TP9,delta,skewness,win-8,6,-0.0274581612789557
TP9,delta,skewness,win-9,6,-0.0046500907418845
TP9,delta,skewness,win0,6,-0.0186294757515926
TP9,delta,standard_deviation,win-1,6,0.0211222245497343
TP9,delta,standard_deviation,win-2,6,0.0274304021550922
TP9,delta,standard_deviation,win-3,6,0.0352721393609236
TP9,delta,standard_deviation,win-4,6,0.0454208116796269
TP9,delta,standard_deviation,win-5,6,0.0529746612640242
TP9,delta,standard_deviation,win-6,6,0.0518899028785842
TP9,delta,standard_deviation,win-7,6,0.0532010300303414
TP9,delta,standard_deviation,win-8,6,0.0588993539346317
TP9,delta,standard_deviation,win-9,6,0.0542628870522278
TP9,delta,standard_deviation,win0,6,0.0156932738433847
TP9,delta,total_variation,win-1,6,0.0281772657528902
TP9,delta,total_variation,win-2,6,0.0332792130244125
TP9,delta,total_variation,win-3,6,0.0376161550295319
TP9,delta,total_variation,win-4,6,0.0503694165810932
TP9,delta,total_variation,win-5,6,0.0541733101179447
TP9,delta,total_variation,win-6,6,0.0508487129687724
TP9,delta,total_variation,win-7,6,0.053011043511933
TP9,delta,total_variation,win-8,6,0.0571865367713988
TP9,delta,total_variation,win-9,6,0.0527087993843962
TP9,delta,total_variation,win0,6,0.0241586712023217
TP9,gamma,approx_entropy,win-1,6,0.0155319770090094
TP9,gamma,approx_entropy,win-2,6,0.0315670829688056
TP9,gamma,approx_entropy,win-3,6,0.0446084995053192
TP9,gamma,approx_entropy,win-4,6,0.0632463316662186
TP9,gamma,approx_entropy,win-5,6,0.0674229288157292
TP9,gamma,approx_entropy,win-6,6,0.0620463291675711
TP9,gamma,approx_entropy,win-7,6,0.0433584575738959
TP9,gamma,approx_entropy,win-8,6,0.0441274975959533
TP9,gamma,approx_entropy,win-9,6,0.0565837083975144
TP9,gamma,approx_entropy,win0,6,0.0139601064231338
TP9,gamma,energy,win-1,6,-0.0152385409920154
TP9,gamma,energy,win-2,6,-0.0014147049349916
TP9,gamma,energy,win-3,6,-0.0075223283162033
TP9,gamma,energy,win-4,6,0.019645405015978
TP9,gamma,energy,win-5,6,0.0196290033281822
TP9,gamma,energy,win-6,6,0.0088578440528939
TP9,gamma,energy,win-7,6,0.0158852366217646
TP9,gamma,energy,win-8,6,0.0043838950951403
TP9,gamma,energy,win-9,6,-0.0081680325552547
TP9,gamma,energy,win0,6,-0.0277167373390251
TP9,gamma,skewness,win-1,6,0.0161465596088969
TP9,gamma,skewness,win-2,6,0.0148913519968808
TP9,gamma,skewness,win-3,6,0.0107543493368722
TP9,gamma,skewness,win-4,6,0.0054206074426652
TP9,gamma,skewness,win-5,6,0.0028251757905776
TP9,gamma,skewness,win-6,6,0.025078014200827
TP9,gamma,skewness,win-7,6,0.0240322998058226
TP9,gamma,skewness,win-8,6,0.0155213793737371
TP9,gamma,skewness,win-9,6,0.0088506343768013
TP9,gamma,skewness,win0,6,0.0232890678739903
TP9,gamma,standard_deviation,win-1,6,0.0037801754794968
TP9,gamma,standard_deviation,win-2,6,0.0196691588569065
TP9,gamma,standard_deviation,win-3,6,0.0136058750758243
TP9,gamma,standard_deviation,win-4,6,0.0292079454322011
TP9,gamma,standard_deviation,win-5,6,0.0262462774712555
TP9,gamma,standard_deviation,win-6,6,0.014270843902008
TP9,gamma,standard_deviation,win-7,6,0.0217745468855858
TP9,gamma,standard_deviation,win-8,6,0.0102586324069354
TP9,gamma,standard_deviation,win-9,6,-0.0036977050712903
TP9,gamma,standard_deviation,win0,6,-0.0135905383687767
TP9,gamma,total_variation,win-1,6,0.0076781403051241
TP9,gamma,total_variation,win-2,6,0.025793143917333
TP9,gamma,total_variation,win-3,6,0.0259304859268244
TP9,gamma,total_variation,win-4,6,0.0426741347621469
TP9,gamma,total_variation,win-5,6,0.0371249234434389
TP9,gamma,total_variation,win-6,6,0.0251021022259139
TP9,gamma,total_variation,win-7,6,0.0320758310174577
TP9,gamma,total_variation,win-8,6,0.0240173908262495
TP9,gamma,total_variation,win-9,6,0.013051041693401
TP9,gamma,total_variation,win0,6,-0.010641403717154
TP9,theta,approx_entropy,win-1,6,0.0268562011836541
TP9,theta,approx_entropy,win-2,6,0.0574672013420872
TP9,theta,approx_entropy,win-3,6,0.0641754440857885
TP9,theta,approx_entropy,win-4,6,0.0687554680162935
TP9,theta,approx_entropy,win-5,6,0.0585286123196095
TP9,theta,approx_entropy,win-6,6,0.0446896645938256
TP9,theta,approx_entropy,win-7,6,0.0330909516724275
TP9,theta,approx_entropy,win-8,6,0.0344389974381342
TP9,theta,approx_entropy,win-9,6,0.0298903346320979
TP9,theta,approx_entropy,win0,6,0.0053077133140062
TP9,theta,energy,win-1,6,0.0123538801702888
TP9,theta,energy,win-2,6,0.0186623642200657
TP9,theta,energy,win-3,6,0.0264309328354904
TP9,theta,energy,win-4,6,0.0226211447449613
TP9,theta,energy,win-5,6,0.0283692478152229
TP9,theta,energy,win-6,6,0.0365612180718074
TP9,theta,energy,win-7,6,0.0460200969044954
TP9,theta,energy,win-8,6,0.054982092155516
TP9,theta,energy,win-9,6,0.0490598160138742
TP9,theta,energy,win0,6,0.0111666903237965
TP9,theta,skewness,win-1,6,0.0096661494425787
TP9,theta,skewness,win-2,6,0.0165247530141461
TP9,theta,skewness,win-3,6,0.0167542925582295
TP9,theta,skewness,win-4,6,0.0095237789572728
TP9,theta,skewness,win-5,6,0.0020742376984312
TP9,theta,skewness,win-6,6,-0.0074995548376171
TP9,theta,skewness,win-7,6,0.0016849044362741
TP9,theta,skewness,win-8,6,0.0049900715411767
TP9,theta,skewness,win-9,6,0.018919441013699
TP9,theta,skewness,win0,6,-0.0089573360240435
TP9,theta,standard_deviation,win-1,6,0.0221598533220081
TP9,theta,standard_deviation,win-2,6,0.0294874149160526
TP9,theta,standard_deviation,win-3,6,0.0385839379090829
TP9,theta,standard_deviation,win-4,6,0.0365040800280477
TP9,theta,standard_deviation,win-5,6,0.0412271907927655
TP9,theta,standard_deviation,win-6,6,0.0490222367976584
TP9,theta,standard_deviation,win-7,6,0.0556156781823278
TP9,theta,standard_deviation,win-8,6,0.0604629806654448
TP9,theta,standard_deviation,win-9,6,0.0549909863517334
TP9,theta,standard_deviation,win0,6,0.0186825345855221
TP9,theta,total_variation,win-1,6,0.0290673907029286
TP9,theta,total_variation,win-2,6,0.0351050706278713
TP9,theta,total_variation,win-3,6,0.0404884396779936
TP9,theta,total_variation,win-4,6,0.0385489415437038
TP9,theta,total_variation,win-5,6,0.0422774870869696
TP9,theta,total_variation,win-6,6,0.0519309918249073
TP9,theta,total_variation,win-7,6,0.0586656115738121
TP9,theta,total_variation,win-8,6,0.0620477165417255
TP9,theta,total_variation,win-9,6,0.0575517485437657
TP9,theta,total_variation,win0,6,0.0236359566535983
AF7,alpha,approx_entropy,win-1,7,-0.0021471879633585
AF7,alpha,approx_entropy,win-2,7,-0.0263152422553624
AF7,alpha,approx_entropy,win-3,7,-0.0284808015434111
AF7,alpha,approx_entropy,win-4,7,-0.0305377050231417
AF7,alpha,approx_entropy,win-5,7,-0.0243989320098027
AF7,alpha,approx_entropy,win-6,7,-0.0380374226554958
AF7,alpha,approx_entropy,win-7,7,-0.03707833543116
AF7,alpha,approx_entropy,win-8,7,-0.0615737288518112
AF7,alpha,approx_entropy,win-9,7,-0.0647071622572869
AF7,alpha,approx_entropy,win0,7,0.0303633954934764
AF7,alpha,energy,win-1,7,0.0261954502571797
AF7,alpha,energy,win-2,7,0.0189790692798436
AF7,alpha,energy,win-3,7,-0.0115793844552894
AF7,alpha,energy,win-4,7,-0.032925121168892
AF7,alpha,energy,win-5,7,-0.049172991517247
AF7,alpha,energy,win-6,7,-0.0407335742221853
AF7,alpha,energy,win-7,7,-0.0656824787237136
AF7,alpha,energy,win-8,7,-0.0976030155340982
AF7,alpha,energy,win-9,7,-0.1132928498988375
AF7,alpha,energy,win0,7,0.0001564828555452
AF7,alpha,skewness,win-1,7,-0.029833811214126
AF7,alpha,skewness,win-2,7,-0.0340104987186557
AF7,alpha,skewness,win-3,7,-0.0514331920475293
AF7,alpha,skewness,win-4,7,-0.0709599136424839
AF7,alpha,skewness,win-5,7,-0.0788393263506182
AF7,alpha,skewness,win-6,7,-0.0733240687155806
AF7,alpha,skewness,win-7,7,-0.0513100050767486
AF7,alpha,skewness,win-8,7,-0.0489909924115635
AF7,alpha,skewness,win-9,7,-0.032231272112739
AF7,alpha,skewness,win0,7,-0.0513043872804896
AF7,alpha,standard_deviation,win-1,7,0.0179121463005178
AF7,alpha,standard_deviation,win-2,7,0.0073972593130631
AF7,alpha,standard_deviation,win-3,7,-0.0222292467825165
AF7,alpha,standard_deviation,win-4,7,-0.0474303707710071
AF7,alpha,standard_deviation,win-5,7,-0.064362618906443
AF7,alpha,standard_deviation,win-6,7,-0.057305120384742
AF7,alpha,standard_deviation,win-7,7,-0.082997283744055
AF7,alpha,standard_deviation,win-8,7,-0.1150787392411047
AF7,alpha,standard_deviation,win-9,7,-0.1303136062267468
AF7,alpha,standard_deviation,win0,7,-0.0036458452790455
AF7,alpha,total_variation,win-1,7,-0.0120141453413849
AF7,alpha,total_variation,win-2,7,-0.0233147959156941
AF7,alpha,total_variation,win-3,7,-0.046831415821703
AF7,alpha,total_variation,win-4,7,-0.0674094421601093
AF7,alpha,total_variation,win-5,7,-0.078020968957654
AF7,alpha,total_variation,win-6,7,-0.0689567287889039
AF7,alpha,total_variation,win-7,7,-0.0878060111853453
AF7,alpha,total_variation,win-8,7,-0.1162332787873767
AF7,alpha,total_variation,win-9,7,-0.1362141091087869
AF7,alpha,total_variation,win0,7,-0.0258711167684559
AF7,beta,approx_entropy,win-1,7,-0.008058336303233
AF7,beta,approx_entropy,win-2,7,-0.0207642473900405
AF7,beta,approx_entropy,win-3,7,-0.03205376801728
AF7,beta,approx_entropy,win-4,7,-0.0293983304463576
AF7,beta,approx_entropy,win-5,7,-0.0364154759743742
AF7,beta,approx_entropy,win-6,7,-0.0513463412700446
AF7,beta,approx_entropy,win-7,7,-0.0659850163359362
AF7,beta,approx_entropy,win-8,7,-0.0588126441785738
AF7,beta,approx_entropy,win-9,7,-0.0689689173452628
AF7,beta,approx_entropy,win0,7,0.0024643349628542
AF7,beta,energy,win-1,7,0.1207074318733741
AF7,beta,energy,win-2,7,0.094731806595618
AF7,beta,energy,win-3,7,0.0898610407054394
AF7,beta,energy,win-4,7,0.0747834158444047
AF7,beta,energy,win-5,7,0.0892346052489195
AF7,beta,energy,win-6,7,0.078031743637363
AF7,beta,energy,win-7,7,0.0564277962608775
AF7,beta,energy,win-8,7,0.0537132486996755
AF7,beta,energy,win-9,7,0.032179398961254
AF7,beta,energy,win0,7,0.1359239284762371
AF7,beta,skewness,win-1,7,0.103446050008435
AF7,beta,skewness,win-2,7,0.096324121838015
AF7,beta,skewness,win-3,7,0.1216747875200356
AF7,beta,skewness,win-4,7,0.123271763952562
AF7,beta,skewness,win-5,7,0.1082067522109858
AF7,beta,skewness,win-6,7,0.0975529115107506
AF7,beta,skewness,win-7,7,0.0870353841643969
AF7,beta,skewness,win-8,7,0.0951124198737307
AF7,beta,skewness,win-9,7,0.09017595256732
AF7,beta,skewness,win0,7,0.0891273765611264
AF7,beta,standard_deviation,win-1,7,0.1214002633131432
AF7,beta,standard_deviation,win-2,7,0.0897877800802597
AF7,beta,standard_deviation,win-3,7,0.0835110515279339
AF7,beta,standard_deviation,win-4,7,0.0655612302016174
AF7,beta,standard_deviation,win-5,7,0.0753210984737077
AF7,beta,standard_deviation,win-6,7,0.0536553707270089
AF7,beta,standard_deviation,win-7,7,0.033268454659412
AF7,beta,standard_deviation,win-8,7,0.0298328579741035
AF7,beta,standard_deviation,win-9,7,0.0026196615533032
AF7,beta,standard_deviation,win0,7,0.1373018683208187
AF7,beta,total_variation,win-1,7,0.1361367554671466
AF7,beta,total_variation,win-2,7,0.1027431655675091
AF7,beta,total_variation,win-3,7,0.0935264745568942
AF7,beta,total_variation,win-4,7,0.0656570822472944
AF7,beta,total_variation,win-5,7,0.0717752550925701
AF7,beta,total_variation,win-6,7,0.0491778736674122
AF7,beta,total_variation,win-7,7,0.0224343124334874
AF7,beta,total_variation,win-8,7,0.0318950121398348
AF7,beta,total_variation,win-9,7,0.0052960979118696
AF7,beta,total_variation,win0,7,0.1524555401253482
AF7,delta,approx_entropy,win-1,7,-0.0318772893040858
AF7,delta,approx_entropy,win-2,7,-0.0405035046179411
AF7,delta,approx_entropy,win-3,7,-0.0540079330477379
AF7,delta,approx_entropy,win-4,7,-0.0638194350573911
AF7,delta,approx_entropy,win-5,7,-0.0738280106693544
AF7,delta,approx_entropy,win-6,7,-0.082046002748149
AF7,delta,approx_entropy,win-7,7,-0.0935071674963662
AF7,delta,approx_entropy,win-8,7,-0.1101004584600387
AF7,delta,approx_entropy,win-9,7,-0.1173893704882474
AF7,delta,approx_entropy,win0,7,-0.0344643354174338
AF7,delta,energy,win-1,7,0.1155290062002758
AF7,delta,energy,win-2,7,0.1114263363568001
AF7,delta,energy,win-3,7,0.1004164403827533
AF7,delta,energy,win-4,7,0.0627102727322592
AF7,delta,energy,win-5,7,0.0372402311457496
AF7,delta,energy,win-6,7,0.0220146596456809
AF7,delta,energy,win-7,7,-0.0091737940525855
AF7,delta,energy,win-8,7,-0.0210308050519324
AF7,delta,energy,win-9,7,-0.0282493593850494
AF7,delta,energy,win0,7,0.109785323385223
AF7,delta,skewness,win-1,7,-0.0274617678528439
AF7,delta,skewness,win-2,7,-0.051269921794169
AF7,delta,skewness,win-3,7,-0.0368478084638783
AF7,delta,skewness,win-4,7,-0.0405146265110359
AF7,delta,skewness,win-5,7,-0.0392914934252309
AF7,delta,skewness,win-6,7,-0.0604276963190608
AF7,delta,skewness,win-7,7,-0.076986178879882
AF7,delta,skewness,win-8,7,-0.040427359754793
AF7,delta,skewness,win-9,7,-0.0394389030115997
AF7,delta,skewness,win0,7,-0.0234838613649266
AF7,delta,standard_deviation,win-1,7,0.1029843878698102
AF7,delta,standard_deviation,win-2,7,0.0950131782636036
AF7,delta,standard_deviation,win-3,7,0.0793415421852433
AF7,delta,standard_deviation,win-4,7,0.0374320918162903
AF7,delta,standard_deviation,win-5,7,0.008086074831957
AF7,delta,standard_deviation,win-6,7,-0.0064931204742045
AF7,delta,standard_deviation,win-7,7,-0.0353144374008432
AF7,delta,standard_deviation,win-8,7,-0.0498685063111028
AF7,delta,standard_deviation,win-9,7,-0.0598988930377129
AF7,delta,standard_deviation,win0,7,0.1059592200135713
AF7,delta,total_variation,win-1,7,0.0939465363661253
AF7,delta,total_variation,win-2,7,0.0845422125043805
AF7,delta,total_variation,win-3,7,0.0675798036279558
AF7,delta,total_variation,win-4,7,0.031891512328344
AF7,delta,total_variation,win-5,7,0.0075193121882601
AF7,delta,total_variation,win-6,7,-0.0092384403457637
AF7,delta,total_variation,win-7,7,-0.0265677505912744
AF7,delta,total_variation,win-8,7,-0.0416276324511154
AF7,delta,total_variation,win-9,7,-0.0495479823082496
AF7,delta,total_variation,win0,7,0.105894588699175
AF7,gamma,approx_entropy,win-1,7,-0.0504464813918513
AF7,gamma,approx_entropy,win-2,7,-0.0478173041839508
AF7,gamma,approx_entropy,win-3,7,-0.0677650914016868
AF7,gamma,approx_entropy,win-4,7,-0.0553123412874439
AF7,gamma,approx_entropy,win-5,7,-0.0867730423872594
AF7,gamma,approx_entropy,win-6,7,-0.0737689568652051
AF7,gamma,approx_entropy,win-7,7,-0.0984521439344089
AF7,gamma,approx_entropy,win-8,7,-0.1240499788705319
AF7,gamma,approx_entropy,win-9,7,-0.1161117893421487
AF7,gamma,approx_entropy,win0,7,-0.0204762839859409
AF7,gamma,energy,win-1,7,0.1049980064959936
AF7,gamma,energy,win-2,7,0.0677969143395102
AF7,gamma,energy,win-3,7,0.0619277216137623
AF7,gamma,energy,win-4,7,0.0547261105400583
AF7,gamma,energy,win-5,7,0.0625977883493532
AF7,gamma,energy,win-6,7,0.0512463201052465
AF7,gamma,energy,win-7,7,0.0376196502161993
AF7,gamma,energy,win-8,7,0.0394687134721801
AF7,gamma,energy,win-9,7,0.0242932846421796
AF7,gamma,energy,win0,7,0.0831992407929834
AF7,gamma,skewness,win-1,7,0.0027490375389421
AF7,gamma,skewness,win-2,7,0.0526672916832307
AF7,gamma,skewness,win-3,7,0.0381667957337923
AF7,gamma,skewness,win-4,7,0.030258018591634
AF7,gamma,skewness,win-5,7,0.0261356106064371
AF7,gamma,skewness,win-6,7,0.026812316074546
AF7,gamma,skewness,win-7,7,0.013865187683843
AF7,gamma,skewness,win-8,7,0.0082561844834186
AF7,gamma,skewness,win-9,7,0.0193030607006385
AF7,gamma,skewness,win0,7,0.0178478735451182
AF7,gamma,standard_deviation,win-1,7,0.1099682085522277
AF7,gamma,standard_deviation,win-2,7,0.0743976660109699
AF7,gamma,standard_deviation,win-3,7,0.0724046857417384
AF7,gamma,standard_deviation,win-4,7,0.0588049440961775
AF7,gamma,standard_deviation,win-5,7,0.0659426089749016
AF7,gamma,standard_deviation,win-6,7,0.0504004182049242
AF7,gamma,standard_deviation,win-7,7,0.0370747547278521
AF7,gamma,standard_deviation,win-8,7,0.0386445244871116
AF7,gamma,standard_deviation,win-9,7,0.0225225697585657
AF7,gamma,standard_deviation,win0,7,0.0895684444433438
AF7,gamma,total_variation,win-1,7,0.1205117692171249
AF7,gamma,total_variation,win-2,7,0.0965938397243852
AF7,gamma,total_variation,win-3,7,0.0822473171946649
AF7,gamma,total_variation,win-4,7,0.0692539027466411
AF7,gamma,total_variation,win-5,7,0.0786046524064911
AF7,gamma,total_variation,win-6,7,0.0689671793861617
AF7,gamma,total_variation,win-7,7,0.0465882321134669
AF7,gamma,total_variation,win-8,7,0.0406767638589669
AF7,gamma,total_variation,win-9,7,0.0218965601406138
AF7,gamma,total_variation,win0,7,0.1001540938079205
AF7,theta,approx_entropy,win-1,7,-0.0499726466001493
AF7,theta,approx_entropy,win-2,7,-0.0737426701854808
AF7,theta,approx_entropy,win-3,7,-0.0703104895804501
AF7,theta,approx_entropy,win-4,7,-0.0713278531578983
AF7,theta,approx_entropy,win-5,7,-0.0854895580741299
AF7,theta,approx_entropy,win-6,7,-0.0997400253661922
AF7,theta,approx_entropy,win-7,7,-0.0963389880107103
AF7,theta,approx_entropy,win-8,7,-0.1094624204374272
AF7,theta,approx_entropy,win-9,7,-0.1174551050516551
AF7,theta,approx_entropy,win0,7,-0.0551035993098847
AF7,theta,energy,win-1,7,0.0972135680026645
AF7,theta,energy,win-2,7,0.0861083500526494
AF7,theta,energy,win-3,7,0.0796337950041629
AF7,theta,energy,win-4,7,0.0307724460734424
AF7,theta,energy,win-5,7,0.0050279005317768
AF7,theta,energy,win-6,7,-0.0192752619328496
AF7,theta,energy,win-7,7,-0.0588244930074057
AF7,theta,energy,win-8,7,-0.0607968056104076
AF7,theta,energy,win-9,7,-0.0636378463782721
AF7,theta,energy,win0,7,0.0766031312088286
AF7,theta,skewness,win-1,7,-0.011252691721817
AF7,theta,skewness,win-2,7,-0.0200627620247708
AF7,theta,skewness,win-3,7,-0.0081553306936943
AF7,theta,skewness,win-4,7,0.0117921172637688
AF7,theta,skewness,win-5,7,-0.0088027526157721
AF7,theta,skewness,win-6,7,-0.0162106574806366
AF7,theta,skewness,win-7,7,-0.0057862387888904
AF7,theta,skewness,win-8,7,-0.0055896248034427
AF7,theta,skewness,win-9,7,-0.0189029305121222
AF7,theta,skewness,win0,7,-0.0026809650090888
AF7,theta,standard_deviation,win-1,7,0.0911077022608581
AF7,theta,standard_deviation,win-2,7,0.076793772572015
AF7,theta,standard_deviation,win-3,7,0.065454115755798
AF7,theta,standard_deviation,win-4,7,0.0138299656913863
AF7,theta,standard_deviation,win-5,7,-0.0151711859963323
AF7,theta,standard_deviation,win-6,7,-0.0402070488015179
AF7,theta,standard_deviation,win-7,7,-0.0749283335823196
AF7,theta,standard_deviation,win-8,7,-0.0808262559244337
AF7,theta,standard_deviation,win-9,7,-0.0870050529206311
AF7,theta,standard_deviation,win0,7,0.0794484536975813
AF7,theta,total_variation,win-1,7,0.0756893405852968
AF7,theta,total_variation,win-2,7,0.0570562535839291
AF7,theta,total_variation,win-3,7,0.0428913888381266
AF7,theta,total_variation,win-4,7,-0.0044921425508796
AF7,theta,total_variation,win-5,7,-0.0315328107042747
AF7,theta,total_variation,win-6,7,-0.052970737724001
AF7,theta,total_variation,win-7,7,-0.0764779878648417
AF7,theta,total_variation,win-8,7,-0.0853526398750797
AF7,theta,total_variation,win-9,7,-0.0926309586057045
AF7,theta,total_variation,win0,7,0.073990821153105
AF8,alpha,approx_entropy,win-1,7,-0.0329948733910444
AF8,alpha,approx_entropy,win-2,7,-0.04474475260533
AF8,alpha,approx_entropy,win-3,7,-0.0457628371223521
AF8,alpha,approx_entropy,win-4,7,-0.0382662793636771
AF8,alpha,approx_entropy,win-5,7,-0.0786310134615363
AF8,alpha,approx_entropy,win-6,7,-0.0753272335497382
AF8,alpha,approx_entropy,win-7,7,-0.0782319614973031
AF8,alpha,approx_entropy,win-8,7,-0.0769522831158008
AF8,alpha,approx_entropy,win-9,7,-0.0930997785961638
AF8,alpha,approx_entropy,win0,7,-0.0165829552027477
AF8,alpha,energy,win-1,7,-0.1450372455751646
AF8,alpha,energy,win-2,7,-0.1326601311627394
AF8,alpha,energy,win-3,7,-0.1517858615719519
AF8,alpha,energy,win-4,7,-0.1562886188145519
AF8,alpha,energy,win-5,7,-0.1720438741404531
AF8,alpha,energy,win-6,7,-0.1855722595910133
AF8,alpha,energy,win-7,7,-0.1875524317937161
AF8,alpha,energy,win-8,7,-0.1931209930528117
AF8,alpha,energy,win-9,7,-0.1832167386277692
AF8,alpha,energy,win0,7,-0.1511858665427045
AF8,alpha,skewness,win-1,7,-0.048611575181894
AF8,alpha,skewness,win-2,7,-0.0694281842110609
AF8,alpha,skewness,win-3,7,-0.0456369055389246
AF8,alpha,skewness,win-4,7,-0.0323139758393985
AF8,alpha,skewness,win-5,7,-0.0023348029780868
AF8,alpha,skewness,win-6,7,0.0014820883370142
AF8,alpha,skewness,win-7,7,0.0145539784432116
AF8,alpha,skewness,win-8,7,-0.0095704718128764
AF8,alpha,skewness,win-9,7,-0.001335187322067
AF8,alpha,skewness,win0,7,-0.067234558245536
AF8,alpha,standard_deviation,win-1,7,-0.1742895067473612
AF8,alpha,standard_deviation,win-2,7,-0.1635701038289546
AF8,alpha,standard_deviation,win-3,7,-0.1858742798173625
AF8,alpha,standard_deviation,win-4,7,-0.1890616576949645
AF8,alpha,standard_deviation,win-5,7,-0.2082830405858426
AF8,alpha,standard_deviation,win-6,7,-0.2257881509986284
AF8,alpha,standard_deviation,win-7,7,-0.2288195150994569
AF8,alpha,standard_deviation,win-8,7,-0.2346965175860809
AF8,alpha,standard_deviation,win-9,7,-0.2276283422845088
AF8,alpha,standard_deviation,win0,7,-0.1817974232473718
AF8,alpha,total_variation,win-1,7,-0.1401785109546058
AF8,alpha,total_variation,win-2,7,-0.1234976492348571
AF8,alpha,total_variation,win-3,7,-0.1450701186804008
AF8,alpha,total_variation,win-4,7,-0.1551913438743673
AF8,alpha,total_variation,win-5,7,-0.180227391617435
AF8,alpha,total_variation,win-6,7,-0.1946493796331907
AF8,alpha,total_variation,win-7,7,-0.2051648567445698
AF8,alpha,total_variation,win-8,7,-0.2155304560554469
AF8,alpha,total_variation,win-9,7,-0.215619774344525
AF8,alpha,total_variation,win0,7,-0.1504157135250854
AF8,beta,approx_entropy,win-1,7,0.0051137709058183
AF8,beta,approx_entropy,win-2,7,-0.0244569757641044
AF8,beta,approx_entropy,win-3,7,-0.0462889483287576
AF8,beta,approx_entropy,win-4,7,-0.066809720740614
AF8,beta,approx_entropy,win-5,7,-0.0714910368792049
AF8,beta,approx_entropy,win-6,7,-0.0919691268251891
AF8,beta,approx_entropy,win-7,7,-0.0827453122672571
AF8,beta,approx_entropy,win-8,7,-0.0877527619369988
AF8,beta,approx_entropy,win-9,7,-0.0927933759906036
AF8,beta,approx_entropy,win0,7,0.0366208881523668
AF8,beta,energy,win-1,7,-0.0785573712507228
AF8,beta,energy,win-2,7,-0.1013399049423341
AF8,beta,energy,win-3,7,-0.0852105298545976
AF8,beta,energy,win-4,7,-0.0808781923651253
AF8,beta,energy,win-5,7,-0.08145026520183
AF8,beta,energy,win-6,7,-0.0809202822788721
AF8,beta,energy,win-7,7,-0.0753176940062246
AF8,beta,energy,win-8,7,-0.0780311057466598
AF8,beta,energy,win-9,7,-0.0866305093685652
AF8,beta,energy,win0,7,-0.0855052341272508
AF8,beta,skewness,win-1,7,0.0440853458584621
AF8,beta,skewness,win-2,7,0.0345836018514957
AF8,beta,skewness,win-3,7,0.0317694846396826
AF8,beta,skewness,win-4,7,0.0378822000245087
AF8,beta,skewness,win-5,7,0.0385660113101566
AF8,beta,skewness,win-6,7,0.0246227658075384
AF8,beta,skewness,win-7,7,0.0175618382738717
AF8,beta,skewness,win-8,7,0.0151049362274263
AF8,beta,skewness,win-9,7,0.0014537154202124
AF8,beta,skewness,win0,7,0.0543029145883463
AF8,beta,standard_deviation,win-1,7,-0.0970446625528281
AF8,beta,standard_deviation,win-2,7,-0.120986658535111
AF8,beta,standard_deviation,win-3,7,-0.103621826706834
AF8,beta,standard_deviation,win-4,7,-0.1016055325165411
AF8,beta,standard_deviation,win-5,7,-0.0999674416217033
AF8,beta,standard_deviation,win-6,7,-0.1037685347154737
AF8,beta,standard_deviation,win-7,7,-0.1005392685708521
AF8,beta,standard_deviation,win-8,7,-0.1038522195207067
AF8,beta,standard_deviation,win-9,7,-0.113972741721353
AF8,beta,standard_deviation,win0,7,-0.1026471893045394
AF8,beta,total_variation,win-1,7,-0.1047086563072976
AF8,beta,total_variation,win-2,7,-0.1319420948990469
AF8,beta,total_variation,win-3,7,-0.1159879266467795
AF8,beta,total_variation,win-4,7,-0.1112301749365155
AF8,beta,total_variation,win-5,7,-0.1076155506987787
AF8,beta,total_variation,win-6,7,-0.1150255477393856
AF8,beta,total_variation,win-7,7,-0.1034212491008993
AF8,beta,total_variation,win-8,7,-0.0986188649169546
AF8,beta,total_variation,win-9,7,-0.1130531024562531
AF8,beta,total_variation,win0,7,-0.1104484916281808
AF8,delta,approx_entropy,win-1,7,-0.0090097558711375
AF8,delta,approx_entropy,win-2,7,-0.021062327040839
AF8,delta,approx_entropy,win-3,7,-0.0385293496892011
AF8,delta,approx_entropy,win-4,7,-0.0599013684432456
AF8,delta,approx_entropy,win-5,7,-0.078001638383179
AF8,delta,approx_entropy,win-6,7,-0.078090114925433
