timestamps,TP9,AF7,AF8,TP10,Right AUX
1711990104.679,-33.203,-34.668,-43.945,-29.297,0
1711990104.683,-33.691,-25.391,-40.039,-29.785,0
1711990104.687,-35.645,-23.926,-45.898,-33.691,0
1711990104.691,-25.391,-32.715,-49.316,-24.902,0
1711990104.695,-20.508,-29.785,-45.898,-20.02,0
1711990104.699,-32.227,-31.25,-50.781,-20.996,0
1711990104.703,-36.133,-35.156,-57.129,-29.297,0
1711990104.707,-35.156,-30.762,-60.059,-32.227,0
1711990104.71,-37.109,-26.855,-59.57,-28.809,0
1711990104.714,-29.297,-28.32,-54.199,-31.25,0
1711990104.718,-30.273,-24.414,-46.875,-29.297,0
1711990104.722,-37.598,-26.367,-49.316,-26.367,0
1711990104.726,-35.156,-33.203,-50.781,-26.855,0
1711990104.73,-28.32,-30.273,-45.41,-23.926,0
1711990104.734,-14.648,-20.02,-39.551,-17.578,0
1711990104.738,-11.719,-27.832,-36.133,-21.973,0
1711990104.742,-30.762,-30.762,-38.574,-25.391,0
1711990104.746,-41.016,-25.879,-42.48,-22.461,0
1711990104.75,-36.621,-33.691,-42.969,-26.367,0
1711990104.753,-32.715,-26.855,-42.48,-28.32,0
1711990104.757,-32.227,-20.508,-44.922,-24.414,0
1711990104.761,-38.574,-31.738,-48.34,-27.832,0
1711990104.765,-46.875,-31.738,-48.828,-32.227,0
1711990104.769,-44.922,-25.391,-47.363,-25.879,0
1711990104.773,-33.203,-24.414,-42.969,-20.02,0
1711990104.777,-29.297,-29.785,-41.504,-25.391,0
1711990104.781,-32.715,-33.691,-45.41,-33.691,0
1711990104.785,-33.203,-31.738,-47.363,-34.18,0
1711990104.789,-34.668,-26.855,-44.434,-30.273,0
1711990104.793,-32.715,-32.227,-46.387,-33.691,0
1711990104.796,-27.832,-37.109,-45.898,-42.48,0
1711990104.8,-26.855,-33.691,-46.387,-46.875,0
1711990104.804,-31.738,-31.738,-43.945,-40.527,0
1711990104.808,-37.598,-26.367,-37.109,-32.715,0
1711990104.812,-29.785,-29.297,-35.156,-30.762,0
1711990104.816,-23.926,-37.109,-37.598,-32.715,0
1711990104.82,-30.273,-34.668,-38.086,-38.574,0
1711990104.824,-33.691,-28.809,-37.109,-42.48,0
1711990104.828,-37.109,-31.738,-41.016,-43.945,0
1711990104.832,-34.18,-31.738,-44.922,-38.086,0
1711990104.835,-28.809,-24.414,-44.922,-34.668,0
1711990104.839,-30.762,-25.879,-39.551,-32.227,0
1711990104.843,-40.039,-34.668,-38.574,-29.785,0
1711990104.847,-50.293,-31.738,-40.039,-34.18,0
1711990104.851,-45.898,-26.855,-41.016,-34.18,0
1711990104.855,-35.645,-29.785,-37.598,-35.156,0
1711990104.859,-38.086,-35.645,-35.156,-37.598,0
1711990104.863,-45.41,-37.598,-33.203,-34.668,0
1711990104.867,-50.781,-34.18,-32.715,-39.062,0
1711990104.871,-52.734,-30.762,-37.109,-37.109,0
1711990104.875,-43.945,-34.18,-41.504,-29.297,0
1711990104.878,-44.434,-33.203,-45.898,-28.32,0
1711990104.882,-49.316,-33.203,-44.434,-31.738,0
1711990104.886,-50.293,-32.715,-40.527,-32.227,0
1711990104.89,-46.875,-34.18,-39.551,-28.809,0
1711990104.894,-37.109,-35.156,-34.668,-32.227,0
1711990104.898,-39.551,-37.109,-31.738,-38.086,0
1711990104.902,-38.086,-28.32,-32.227,-35.156,0
1711990104.906,-39.062,-21.973,-28.32,-30.762,0
1711990104.91,-46.875,-21.973,-26.367,-27.832,0
1711990104.914,-45.41,-24.902,-28.809,-27.832,0
1711990104.917,-42.48,-30.762,-34.668,-32.715,0
1711990104.921,-40.527,-28.809,-43.457,-36.133,0
1711990104.925,-34.668,-23.926,-42.969,-32.227,0
1711990104.929,-39.062,-32.227,-39.062,-31.25,0
1711990104.933,-34.668,-33.691,-41.504,-30.273,0
1711990104.937,-30.762,-26.367,-41.016,-28.32,0
1711990104.941,-39.551,-34.18,-38.086,-35.156,0
1711990104.945,-37.109,-34.18,-38.086,-36.621,0
1711990104.949,-40.039,-31.738,-38.574,-34.668,0
1711990104.953,-30.273,-32.715,-36.133,-24.902,0
1711990104.957,-15.137,-34.18,-36.621,-25.391,0
1711990104.96,-25.879,-36.133,-37.598,-31.25,0
1711990104.964,-34.18,-37.109,-37.109,-27.344,0
1711990104.968,-32.715,-33.691,-38.086,-25.391,0
1711990104.972,-24.902,-33.203,-42.48,-23.438,0
1711990104.976,-21.973,-37.598,-44.434,-25.391,0
1711990104.98,-25.879,-30.273,-41.504,-26.367,0
1711990104.984,-23.926,-21.484,-42.969,-25.879,0
1711990104.988,-23.438,-26.367,-44.922,-29.297,0
1711990104.992,-15.137,-34.18,-42.969,-28.32,0
1711990104.996,-12.695,-36.133,-35.645,-26.367,0
1711990105,-24.414,-35.156,-35.156,-32.715,0
1711990105.003,-22.949,-31.738,-36.621,-36.133,0
1711990105.007,-30.273,-26.367,-36.621,-30.762,0
1711990105.011,-40.527,-25.391,-38.086,-33.691,0
1711990105.015,-27.344,-21.484,-32.715,-26.855,0
1711990105.019,-22.949,-24.902,-32.715,-26.367,0
1711990105.023,-30.273,-33.691,-36.621,-33.203,0
1711990105.027,-30.762,-29.297,-34.18,-29.785,0
1711990105.031,-34.18,-33.691,-31.25,-28.809,0
1711990105.035,-29.297,-33.203,-23.438,-30.762,0
1711990105.039,-32.715,-28.32,-23.926,-30.273,0
1711990105.043,-38.574,-25.879,-31.738,-28.32,0
1711990105.046,-37.109,-21.484,-29.297,-24.414,0
1711990105.05,-34.668,-24.902,-29.785,-23.438,0
1711990105.054,-24.414,-25.391,-27.344,-25.879,0
1711990105.058,-25.879,-24.414,-20.996,-22.461,0
1711990105.062,-41.504,-31.25,-29.785,-24.902,0
1711990105.066,-47.852,-35.156,-30.273,-25.879,0
1711990105.07,-43.457,-32.715,-21.484,-28.809,0
1711990105.074,-41.016,-32.227,-24.902,-24.414,0
1711990105.078,-38.086,-30.762,-26.855,-27.344,0
1711990105.082,-35.645,-23.438,-23.926,-27.832,0
1711990105.085,-38.086,-17.578,-29.785,-20.996,0
1711990105.089,-39.551,-27.832,-33.691,-29.785,0
1711990105.093,-31.738,-36.133,-32.227,-36.621,0
1711990105.097,-23.438,-30.273,-25.879,-31.738,0
1711990105.101,-27.832,-31.25,-20.02,-30.273,0
1711990105.105,-35.156,-30.273,-27.832,-29.785,0
1711990105.109,-37.109,-26.367,-29.297,-23.926,0
1711990105.113,-31.25,-30.273,-28.32,-23.438,0
1711990105.117,-24.902,-27.832,-30.762,-23.926,0
1711990105.121,-29.785,-34.668,-34.18,-24.902,0
1711990105.125,-33.691,-33.691,-34.18,-24.902,0
1711990105.128,-36.621,-29.785,-25.879,-21.484,0
1711990105.132,-25.879,-32.227,-23.438,-21.484,0
1711990105.136,-21.484,-26.855,-26.367,-21.484,0
1711990105.14,-36.621,-28.809,-30.273,-23.438,0
1711990105.144,-37.598,-30.762,-28.809,-29.297,0
1711990105.148,-36.621,-33.203,-24.414,-28.32,0
1711990105.152,-40.527,-41.992,-23.926,-29.785,0
1711990105.156,-33.691,-36.621,-19.043,-30.273,0
1711990105.16,-34.668,-37.598,-21.973,-35.156,0
1711990105.164,-36.621,-43.945,-25.391,-36.621,0
1711990105.167,-38.574,-39.551,-18.555,-34.18,0
1711990105.171,-35.156,-39.551,-17.578,-31.25,0
1711990105.175,-23.926,-37.598,-15.625,-28.32,0
1711990105.179,-28.809,-33.691,-18.066,-32.227,0
1711990105.183,-31.738,-34.18,-21.973,-35.645,0
1711990105.187,-31.738,-30.273,-25.391,-34.668,0
1711990105.191,-25.879,-33.691,-29.785,-32.715,0
1711990105.195,-20.996,-37.109,-27.344,-34.668,0
1711990105.199,-25.391,-36.133,-25.879,-35.645,0
1711990105.203,-33.691,-39.062,-31.25,-40.527,0
1711990105.207,-39.551,-44.434,-34.668,-37.598,0
1711990105.21,-38.574,-42.969,-39.551,-28.809,0
1711990105.214,-28.32,-35.645,-39.062,-33.203,0
1711990105.218,-33.691,-34.18,-34.18,-29.785,0
1711990105.222,-44.434,-30.762,-31.738,-30.762,0
1711990105.226,-44.922,-33.203,-31.25,-41.016,0
1711990105.23,-46.387,-37.109,-30.762,-38.574,0
1711990105.234,-42.48,-35.156,-28.809,-35.156,0
1711990105.238,-39.551,-36.621,-31.25,-36.133,0
1711990105.242,-36.133,-43.457,-31.738,-35.156,0
1711990105.246,-41.992,-43.457,-32.227,-38.086,0
1711990105.249,-37.109,-39.062,-33.691,-34.18,0
1711990105.253,-21.484,-37.109,-33.691,-21.973,0
1711990105.257,-17.578,-34.668,-33.203,-20.508,0
1711990105.261,-16.113,-31.25,-31.25,-18.066,0
1711990105.265,-17.578,-29.297,-33.691,-24.902,0
1711990105.269,-20.996,-31.25,-33.691,-31.738,0
1711990105.273,-21.484,-36.621,-29.297,-29.297,0
1711990105.277,-30.273,-37.598,-28.809,-28.809,0
1711990105.281,-37.598,-39.062,-36.133,-30.273,0
1711990105.285,-39.062,-37.109,-38.086,-35.645,0
1711990105.289,-35.645,-38.574,-32.227,-28.32,0
1711990105.292,-32.227,-37.109,-34.668,-26.855,0
1711990105.296,-32.715,-35.645,-36.133,-33.691,0
1711990105.3,-40.527,-33.203,-38.086,-36.621,0
1711990105.304,-38.086,-34.668,-36.621,-38.574,0
1711990105.308,-33.691,-40.039,-36.621,-41.504,0
1711990105.312,-36.621,-37.598,-40.527,-35.645,0
1711990105.316,-32.715,-39.551,-35.645,-30.273,0
1711990105.32,-36.133,-37.598,-32.715,-28.32,0
1711990105.324,-46.875,-37.598,-33.691,-27.344,0
1711990105.328,-52.246,-41.992,-39.551,-36.621,0
1711990105.332,-49.805,-44.922,-42.969,-36.621,0
1711990105.335,-41.992,-42.969,-38.086,-32.715,0
1711990105.339,-47.852,-36.133,-38.086,-40.039,0
1711990105.343,-55.664,-36.621,-34.668,-38.574,0
1711990105.347,-47.363,-36.621,-31.738,-33.691,0
1711990105.351,-33.691,-35.645,-33.203,-27.832,0
1711990105.355,-33.203,-28.32,-29.297,-25.879,0
1711990105.359,-33.203,-25.391,-28.809,-24.414,0
1711990105.363,-31.738,-27.832,-28.809,-27.344,0
1711990105.367,-30.762,-28.32,-25.879,-37.109,0
1711990105.371,-24.414,-26.855,-24.414,-40.527,0
1711990105.374,-20.02,-27.344,-23.438,-36.133,0
1711990105.378,-21.973,-27.832,-24.902,-33.203,0
1711990105.382,-29.785,-22.461,-29.785,-26.855,0
1711990105.386,-37.109,-23.926,-36.621,-33.203,0
1711990105.39,-28.32,-21.973,-35.156,-34.18,0
1711990105.394,-17.578,-19.531,-30.273,-27.344,0
1711990105.398,-29.297,-25.391,-30.762,-30.273,0
1711990105.402,-43.945,-20.508,-23.926,-32.227,0
1711990105.406,-43.945,-15.625,-22.461,-33.203,0
1711990105.41,-47.852,-27.344,-30.273,-31.25,0
1711990105.414,-41.992,-27.832,-27.344,-27.344,0
1711990105.417,-40.527,-24.902,-27.344,-32.227,0
1711990105.421,-44.434,-32.227,-25.879,-30.762,0
1711990105.425,-37.109,-28.809,-24.414,-29.297,0
1711990105.429,-30.762,-20.996,-27.344,-30.762,0
1711990105.433,-24.414,-27.832,-30.273,-31.25,0
1711990105.437,-27.832,-35.645,-35.645,-31.25,0
1711990105.441,-39.062,-32.715,-35.645,-29.297,0
1711990105.445,-35.156,-32.227,-29.297,-30.762,0
1711990105.449,-31.738,-30.762,-28.809,-28.809,0
1711990105.453,-26.855,-23.438,-27.344,-27.832,0
1711990105.457,-23.926,-27.344,-25.391,-33.203,0
1711990105.46,-28.32,-28.32,-22.949,-31.738,0
1711990105.464,-31.738,-27.832,-20.996,-27.344,0
1711990105.468,-31.738,-30.273,-19.531,-29.785,0
1711990105.472,-22.461,-28.32,-21.484,-25.879,0
1711990105.476,-23.438,-33.203,-22.461,-23.438,0
1711990105.48,-40.527,-36.621,-28.809,-37.109,0
1711990105.484,-44.922,-36.133,-31.25,-35.156,0
1711990105.488,-42.969,-35.156,-31.738,-28.32,0
1711990105.492,-32.715,-23.926,-31.738,-28.32,0
1711990105.496,-28.809,-27.344,-30.762,-27.832,0
1711990105.499,-27.832,-33.691,-29.785,-33.691,0
1711990105.503,-35.156,-29.785,-33.203,-31.25,0
1711990105.507,-46.387,-28.809,-39.551,-25.391,0
1711990105.511,-36.133,-27.344,-40.039,-22.949,0
1711990105.515,-36.621,-32.715,-38.086,-29.297,0
1711990105.519,-49.316,-37.598,-34.668,-41.504,0
1711990105.523,-47.363,-31.738,-32.227,-46.387,0
1711990105.527,-46.875,-28.809,-31.738,-42.48,0
1711990105.531,-47.363,-33.691,-33.203,-37.598,0
1711990105.535,-41.016,-31.25,-34.668,-31.25,0
1711990105.539,-41.016,-26.855,-34.668,-28.809,0
1711990105.542,-45.898,-29.297,-35.156,-31.738,0
1711990105.546,-44.434,-33.203,-37.109,-28.809,0
1711990105.55,-40.039,-34.668,-39.551,-30.273,0
1711990105.554,-26.855,-32.227,-36.133,-28.809,0
1711990105.558,-30.762,-33.691,-37.598,-24.902,0
1711990105.562,-41.992,-32.715,-39.551,-27.832,0
1711990105.566,-46.875,-24.414,-35.156,-34.18,0
1711990105.57,-49.316,-31.738,-30.273,-34.18,0
1711990105.574,-36.133,-39.062,-31.25,-27.832,0
1711990105.578,-29.785,-33.691,-31.738,-30.762,0
1711990105.581,-29.785,-31.25,-28.809,-35.156,0
1711990105.585,-31.738,-31.25,-31.738,-34.668,0
1711990105.589,-32.715,-31.25,-36.621,-40.527,0
1711990105.593,-23.438,-32.227,-38.086,-48.828,0
1711990105.597,-18.066,-30.273,-32.715,-43.457,0
1711990105.601,-26.367,-22.949,-29.297,-33.203,0
1711990105.605,-26.855,-25.879,-30.762,-28.32,0
1711990105.609,-21.973,-29.297,-31.25,-29.785,0
1711990105.613,-19.531,-22.949,-37.109,-29.785,0
1711990105.617,-27.832,-27.344,-40.039,-36.133,0
1711990105.621,-36.133,-28.809,-38.086,-41.016,0
1711990105.624,-32.715,-26.367,-37.109,-35.156,0
1711990105.628,-29.785,-28.809,-34.18,-24.414,0
1711990105.632,-24.902,-28.809,-39.062,-26.367,0
1711990105.636,-22.461,-24.414,-39.551,-35.645,0
1711990105.64,-26.855,-20.508,-36.621,-35.156,0
1711990105.644,-25.879,-24.414,-41.992,-34.18,0
1711990105.648,-29.297,-30.273,-44.434,-34.18,0
1711990105.652,-29.297,-34.18,-39.551,-29.785,0
1711990105.656,-20.996,-28.809,-31.738,-29.785,0
1711990105.66,-28.32,-32.227,-34.668,-34.668,0
1711990105.664,-39.062,-34.668,-41.992,-37.109,0
1711990105.667,-35.156,-37.109,-37.109,-36.621,0
1711990105.671,-29.785,-38.086,-40.039,-33.691,0
1711990105.675,-27.832,-33.203,-41.504,-30.273,0
1711990105.679,-35.156,-35.156,-41.016,-36.133,0
1711990105.683,-37.598,-33.691,-44.922,-38.086,0
1711990105.687,-32.227,-29.297,-42.969,-34.668,0
1711990105.691,-30.273,-26.855,-38.086,-38.086,0
1711990105.695,-20.996,-23.438,-36.621,-25.879,0
1711990105.699,-24.902,-27.832,-36.621,-15.137,0
1711990105.703,-50.781,-32.227,-26.367,-30.762,0
1711990105.706,-44.922,-28.32,-19.043,-29.785,0
1711990105.71,-21.484,-29.297,-23.438,-17.578,0
1711990105.714,-26.367,-25.879,-32.715,-32.715,0
1711990105.718,-31.738,-29.785,-35.645,-42.969,0
1711990105.722,-33.203,-35.645,-33.203,-40.039,0
1711990105.726,-35.645,-36.133,-31.25,-34.668,0
1711990105.73,-37.109,-34.18,-30.762,-30.762,0
1711990105.734,-32.227,-33.691,-33.203,-24.414,0
1711990105.738,-24.414,-33.691,-34.18,-20.996,0
1711990105.742,-35.156,-31.25,-34.668,-33.691,0
1711990105.746,-49.316,-35.156,-34.18,-39.062,0
1711990105.749,-44.434,-35.645,-32.227,-38.086,0
1711990105.753,-45.898,-31.25,-38.086,-37.598,0
1711990105.757,-50.293,-29.297,-42.969,-40.039,0
1711990105.761,-45.898,-29.785,-37.598,-40.039,0
1711990105.765,-35.645,-27.344,-30.273,-18.555,0
1711990105.769,-30.273,-24.902,-29.297,-9.277,0
1711990105.773,-28.809,-22.949,-35.645,-21.973,0
1711990105.777,-27.832,-29.297,-38.086,-18.066,0
1711990105.781,-31.25,-25.879,-38.574,-16.602,0
1711990105.785,-36.621,-22.949,-42.48,-29.785,0
1711990105.788,-36.133,-32.715,-39.551,-30.273,0
1711990105.792,-33.203,-33.203,-31.25,-29.785,0
1711990105.796,-30.762,-30.273,-34.668,-28.809,0
1711990105.8,-34.18,-28.32,-34.18,-27.344,0
1711990105.804,-36.133,-31.25,-32.227,-30.273,0
1711990105.808,-34.18,-36.133,-33.203,-24.414,0
1711990105.812,-29.785,-33.203,-30.273,-24.902,0
1711990105.816,-21.484,-27.344,-27.344,-30.273,0
1711990105.82,-19.043,-31.25,-29.297,-25.391,0
1711990105.824,-25.391,-30.273,-26.855,-17.09,0
1711990105.828,-31.25,-25.879,-23.438,-20.02,0
1711990105.831,-21.973,-30.273,-28.32,-28.32,0
1711990105.835,-16.602,-28.809,-33.203,-30.762,0
1711990105.839,-24.414,-21.484,-32.227,-28.809,0
1711990105.843,-30.762,-33.691,-33.691,-30.762,0
1711990105.847,-36.621,-43.457,-32.227,-32.227,0
1711990105.851,-37.598,-38.086,-30.273,-31.738,0
1711990105.855,-31.738,-33.691,-30.762,-33.203,0
1711990105.859,-33.691,-35.156,-27.344,-38.574,0
1711990105.863,-45.898,-40.527,-28.809,-38.086,0
1711990105.867,-53.711,-41.504,-34.668,-34.18,0
1711990105.871,-53.223,-38.574,-41.992,-38.086,0
1711990105.874,-42.969,-34.18,-41.992,-46.387,0
1711990105.878,-43.457,-36.621,-39.551,-41.016,0
1711990105.882,-46.387,-34.18,-41.504,-31.738,0
1711990105.886,-41.992,-33.691,-38.086,-24.414,0
1711990105.89,-40.039,-39.551,-34.668,-24.414,0
1711990105.894,-32.227,-38.086,-40.039,-32.715,0
1711990105.898,-32.227,-41.504,-46.387,-36.621,0
1711990105.902,-41.504,-42.48,-37.598,-37.598,0
1711990105.906,-45.898,-33.691,-33.691,-37.598,0
1711990105.91,-42.48,-28.809,-36.621,-36.621,0
1711990105.913,-33.691,-24.902,-39.551,-30.273,0
1711990105.917,-30.762,-26.855,-36.621,-34.18,0
1711990105.921,-35.156,-29.785,-33.203,-40.039,0
1711990105.925,-34.668,-28.809,-33.203,-38.086,0
1711990105.929,-29.785,-30.762,-32.227,-33.691,0
1711990105.933,-25.391,-31.25,-37.109,-27.832,0
1711990105.937,-24.414,-32.227,-41.016,-26.855,0
1711990105.941,-40.039,-34.668,-46.387,-41.504,0
1711990105.945,-48.34,-38.086,-49.805,-43.457,0
1711990105.949,-42.48,-35.645,-44.434,-32.715,0
1711990105.953,-35.645,-27.832,-39.551,-31.738,0
1711990105.956,-28.809,-25.879,-36.133,-26.367,0
1711990105.96,-30.273,-20.02,-39.551,-20.996,0
1711990105.964,-24.902,-21.973,-39.062,-34.18,0
1711990105.968,-28.809,-34.18,-32.227,-35.645,0
1711990105.972,-30.273,-38.086,-33.203,-29.297,0
1711990105.976,-22.949,-38.574,-36.133,-31.25,0
1711990105.98,-32.227,-37.598,-34.668,-34.18,0
1711990105.984,-30.273,-31.738,-33.691,-28.809,0
1711990105.988,-25.879,-29.297,-34.668,-25.391,0
1711990105.992,-23.438,-26.367,-35.645,-22.461,0
1711990105.996,-17.09,-25.391,-36.133,-24.414,0
1711990105.999,-21.973,-30.762,-36.621,-27.832,0
1711990106.003,-29.297,-32.227,-40.527,-27.832,0
1711990106.007,-26.855,-26.855,-39.062,-32.227,0
1711990106.011,-19.531,-23.438,-37.598,-36.621,0
1711990106.015,-16.113,-26.855,-39.551,-32.227,0
1711990106.019,-27.832,-33.203,-44.434,-32.715,0
1711990106.023,-38.574,-34.18,-50.293,-41.016,0
1711990106.027,-44.922,-40.039,-47.852,-41.992,0
1711990106.031,-50.781,-41.992,-43.457,-42.48,0
1711990106.035,-41.504,-30.762,-39.062,-44.434,0
1711990106.038,-36.133,-29.297,-32.227,-39.062,0
1711990106.042,-44.922,-31.25,-33.691,-37.598,0
1711990106.046,-49.316,-25.879,-37.598,-35.645,0
1711990106.05,-46.875,-22.949,-40.527,-31.25,0
1711990106.054,-35.156,-27.832,-36.133,-39.551,0
1711990106.058,-34.668,-30.273,-33.691,-40.039,0
1711990106.062,-38.574,-30.273,-34.668,-33.203,0
1711990106.066,-41.016,-27.832,-31.25,-25.879,0
1711990106.07,-41.016,-26.855,-31.25,-21.484,0
1711990106.074,-33.203,-23.926,-30.762,-22.461,0
1711990106.078,-34.18,-23.926,-29.297,-26.367,0
1711990106.081,-36.621,-27.832,-32.715,-27.832,0
1711990106.085,-40.039,-29.785,-37.598,-26.367,0
1711990106.089,-38.574,-34.18,-41.016,-29.785,0
1711990106.093,-33.203,-37.598,-43.457,-28.809,0
1711990106.097,-38.086,-33.691,-43.457,-31.25,0
1711990106.101,-36.133,-36.621,-41.016,-31.738,0
1711990106.105,-32.715,-34.18,-41.504,-31.25,0
1711990106.109,-39.062,-31.738,-44.434,-27.832,0
1711990106.113,-32.715,-34.18,-38.574,-24.414,0
1711990106.117,-34.18,-32.715,-37.598,-32.227,0
1711990106.121,-45.898,-37.109,-40.527,-34.18,0
1711990106.124,-46.875,-35.645,-41.016,-28.32,0
1711990106.128,-38.086,-31.738,-42.48,-24.902,0
1711990106.132,-27.832,-38.086,-45.898,-29.297,0
1711990106.136,-30.762,-39.062,-46.387,-30.273,0
1711990106.14,-33.691,-38.086,-41.016,-30.762,0
1711990106.144,-28.32,-38.574,-42.969,-32.715,0
1711990106.148,-26.367,-37.109,-43.945,-31.25,0
1711990106.152,-22.949,-31.25,-40.039,-32.715,0
1711990106.156,-19.043,-30.762,-37.109,-31.25,0
1711990106.16,-19.043,-29.785,-34.18,-26.855,0
1711990106.163,-22.949,-27.344,-29.785,-24.902,0
1711990106.167,-26.855,-29.297,-30.273,-27.832,0
1711990106.171,-25.879,-32.227,-37.109,-26.855,0
1711990106.175,-27.832,-33.691,-44.922,-30.762,0
1711990106.179,-32.227,-34.18,-42.969,-31.738,0
1711990106.183,-28.32,-36.621,-42.48,-26.367,0
1711990106.187,-26.367,-34.668,-43.945,-26.367,0
1711990106.191,-23.926,-37.598,-43.457,-26.855,0
1711990106.195,-18.066,-41.992,-41.016,-21.973,0
1711990106.199,-21.973,-37.598,-42.48,-19.043,0
1711990106.203,-31.25,-34.18,-42.48,-30.273,0
1711990106.206,-32.227,-43.945,-43.457,-38.086,0
1711990106.21,-23.926,-39.062,-41.992,-30.762,0
1711990106.214,-22.461,-28.809,-41.992,-34.18,0
1711990106.218,-29.297,-29.785,-45.41,-38.086,0
1711990106.222,-29.785,-23.438,-39.062,-35.645,0
1711990106.226,-38.086,-23.926,-36.621,-41.016,0
1711990106.23,-39.551,-22.461,-40.039,-40.527,0
1711990106.234,-32.227,-22.461,-40.039,-40.527,0
1711990106.238,-43.457,-31.738,-39.551,-41.504,0
1711990106.242,-48.34,-30.273,-37.109,-26.367,0
1711990106.245,-46.387,-26.855,-31.25,-20.508,0
1711990106.249,-46.387,-26.855,-36.133,-22.461,0
1711990106.253,-35.645,-30.273,-39.062,-24.414,0
1711990106.257,-29.785,-28.809,-35.645,-20.996,0
1711990106.261,-39.551,-30.762,-34.668,-21.973,0
1711990106.265,-39.551,-34.18,-37.109,-32.715,0
1711990106.269,-30.273,-32.715,-39.551,-32.227,0
1711990106.273,-22.949,-32.715,-34.668,-32.227,0
1711990106.277,-31.25,-32.715,-34.668,-36.621,0
1711990106.281,-41.016,-37.598,-38.574,-34.18,0
1711990106.285,-35.645,-38.086,-33.691,-34.18,0
1711990106.288,-32.227,-35.156,-32.715,-33.203,0
1711990106.292,-23.926,-35.156,-33.691,-33.691,0
1711990106.296,-19.043,-34.668,-34.668,-37.598,0
1711990106.3,-25.879,-30.762,-39.062,-33.691,0
1711990106.304,-29.785,-31.738,-34.668,-34.668,0
1711990106.308,-33.691,-29.297,-29.297,-38.086,0
1711990106.312,-37.598,-28.809,-31.25,-31.738,0
1711990106.316,-31.738,-39.062,-28.32,-23.438,0
1711990106.32,-34.18,-41.504,-27.832,-26.855,0
1711990106.324,-42.48,-34.18,-30.273,-28.32,0
1711990106.328,-41.504,-31.738,-32.715,-24.414,0
1711990106.331,-35.156,-36.621,-27.832,-25.879,0
1711990106.335,-38.086,-40.039,-22.949,-28.809,0
1711990106.339,-43.945,-40.527,-24.902,-35.156,0
1711990106.343,-42.48,-40.527,-22.949,-36.133,0
1711990106.347,-48.34,-45.898,-27.832,-35.645,0
1711990106.351,-41.016,-44.922,-38.086,-30.273,0
1711990106.355,-27.344,-38.086,-32.715,-29.785,0
1711990106.359,-32.227,-35.156,-25.391,-34.668,0
1711990106.363,-32.715,-31.738,-26.855,-29.785,0
1711990106.367,-38.086,-40.527,-32.227,-28.32,0
1711990106.37,-30.273,-42.48,-39.062,-28.32,0
1711990106.374,-20.996,-42.969,-36.621,-36.133,0
1711990106.378,-28.32,-43.945,-29.785,-31.738,0
1711990106.382,-28.809,-33.203,-26.855,-22.461,0
1711990106.386,-28.809,-30.273,-27.344,-32.227,0
1711990106.39,-28.809,-32.227,-31.25,-29.297,0
1711990106.394,-24.414,-30.273,-28.809,-27.832,0
1711990106.398,-27.832,-29.785,-22.949,-33.691,0
1711990106.402,-27.832,-28.32,-27.832,-29.785,0
1711990106.406,-25.391,-31.738,-32.227,-20.508,0
1711990106.41,-28.32,-26.367,-29.785,-17.578,0
1711990106.413,-23.438,-26.367,-27.832,-17.578,0
1711990106.417,-20.508,-33.203,-26.367,-21.973,0
1711990106.421,-31.25,-34.18,-33.203,-25.879,0
1711990106.425,-37.598,-37.598,-36.621,-23.438,0
1711990106.429,-26.855,-36.621,-35.156,-20.996,0
1711990106.433,-14.648,-31.738,-37.598,-19.531,0
1711990106.437,-18.066,-26.367,-37.598,-26.367,0
1711990106.441,-24.414,-26.367,-37.598,-31.738,0
1711990106.445,-25.879,-27.832,-33.203,-32.227,0
1711990106.449,-27.832,-30.762,-30.762,-29.297,0
1711990106.453,-23.438,-30.762,-28.809,-24.902,0
1711990106.456,-26.367,-25.879,-31.738,-27.344,0
1711990106.46,-38.086,-34.18,-37.598,-37.598,0
1711990106.464,-41.016,-33.203,-34.18,-35.156,0
1711990106.468,-37.109,-21.484,-30.762,-28.809,0
1711990106.472,-25.879,-23.926,-34.18,-35.156,0
1711990106.476,-21.973,-26.855,-32.715,-30.762,0
1711990106.48,-28.32,-27.344,-30.273,-24.902,0
1711990106.484,-33.203,-29.297,-35.645,-20.508,0
1711990106.488,-25.879,-31.738,-36.133,-19.043,0
1711990106.492,-15.137,-31.25,-31.738,-17.578,0
1711990106.495,-20.508,-35.156,-30.762,-19.043,0
1711990106.499,-29.297,-35.645,-32.227,-27.832,0
1711990106.503,-30.762,-28.809,-39.551,-29.297,0
1711990106.507,-30.273,-29.785,-38.574,-27.344,0
1711990106.511,-25.879,-34.18,-39.551,-30.762,0
1711990106.515,-16.602,-33.691,-44.434,-31.738,0
1711990106.519,-22.949,-31.25,-40.527,-30.273,0
1711990106.523,-34.18,-30.273,-40.039,-30.273,0
1711990106.527,-23.926,-26.855,-34.668,-24.414,0
1711990106.531,-24.414,-29.297,-30.273,-23.438,0
1711990106.535,-23.438,-33.691,-29.297,-27.832,0
1711990106.538,-21.484,-36.621,-28.809,-29.785,0
1711990106.542,-28.32,-39.551,-33.203,-27.832,0
1711990106.546,-36.133,-35.156,-36.621,-28.32,0
1711990106.55,-41.992,-34.18,-38.086,-27.832,0
1711990106.554,-34.18,-28.809,-35.156,-28.809,0
