timestamps,TP9,AF7,AF8,TP10,Right AUX
1712565430.062,-926.758,-813.477,-693.848,520.02,0
1712565430.066,-1000,-1000,-643.555,-800.293,0
1712565430.07,-158.691,-276.855,-585.449,153.32,0
1712565430.074,-827.148,-915.527,-568.848,-1000,0
1712565430.078,519.043,669.922,-574.707,-1000,0
1712565430.082,-859.863,-647.949,-655.273,192.383,0
1712565430.086,-1000,-1000,-666.016,-766.113,0
1712565430.09,-219.238,-365.234,-582.52,147.949,0
1712565430.093,-916.992,989.746,-534.668,-1000,0
1712565430.097,793.945,870.117,-615.723,-1000,0
1712565430.101,-566.406,-407.715,-709.473,-17.09,0
1712565430.105,-1000,-1000,-676.758,-777.832,0
1712565430.109,-181.641,-500.488,-594.727,346.68,0
1712565430.113,-984.863,843.75,-571.289,-943.359,0
1712565430.117,-989.258,-973.633,-608.887,-1000,0
1712565430.121,-195.801,-167.969,-669.922,-186.035,0
1712565430.125,-1000,-1000,-658.691,-832.031,0
1712565430.129,-248.047,-701.172,-582.52,514.648,0
1712565430.133,972.168,626.465,-547.363,-867.188,0
1712565430.136,-933.594,-875,-569.824,-1000,0
1712565430.14,2.93,-30.762,-609.863,-224.121,0
1712565430.144,-1000,-1000,-684.082,-903.32,0
1712565430.148,-437.5,-890.137,-634.277,746.582,0
1712565430.152,878.906,357.91,-546.875,-626.465,0
1712565430.156,-879.883,-805.176,-566.406,-1000,0
1712565430.16,199.707,75.195,-665.527,-204.59,0
1712565430.164,-1000,-1000,-691.406,-977.539,0
1712565430.168,-616.699,-1000,-601.562,971.68,0
1712565430.172,782.227,112.305,-520.508,-265.137,0
1712565430.176,-850.098,-783.203,-550.293,-1000,0
1712565430.179,183.105,187.988,-650.879,-332.52,0
1712565430.183,-1000,-1000,-623.047,943.359,0
1712565430.187,-846.191,-1000,-567.871,-931.152,0
1712565430.191,504.395,-78.613,-581.055,-56.641,0
1712565430.195,-796.387,-799.805,-545.41,-1000,0
1712565430.199,158.203,305.664,-590.332,-509.766,0
1712565430.203,-1000,-957.52,-660.645,830.078,0
1712565430.207,-1000,-1000,-630.859,-856.445,0
1712565430.211,174.805,-143.066,-545.898,103.027,0
1712565430.215,-910.156,-960.449,-515.137,-1000,0
1712565430.218,32.715,184.082,-583.496,-576.66,0
1712565430.222,-938.477,-875,-658.203,664.062,0
1712565430.226,-1000,-1000,-603.027,-825.195,0
1712565430.23,-91.797,-258.789,-503.906,166.504,0
1712565430.234,-808.594,-898.926,-547.852,-1000,0
1712565430.238,503.418,645.508,-617.676,-986.328,0
1712565430.242,-857.422,-675.293,-679.688,278.32,0
1712565430.246,-1000,-1000,-649.902,-771.973,0
1712565430.25,-223.145,-312.5,-578.613,143.066,0
1712565430.254,-906.738,-974.121,-552.246,-1000,0
1712565430.258,756.836,831.055,-590.82,-1000,0
1712565430.261,-614.746,-449.219,-673.828,37.109,0
1712565430.265,-1000,-1000,-644.043,-769.043,0
1712565430.269,-193.359,-450.684,-577.637,277.832,0
1712565430.273,-958.984,903.32,-500.977,-974.609,0
1712565430.277,937.012,967.773,-529.785,-1000,0
1712565430.281,-340.82,-270.996,-699.707,-145.996,0
1712565430.285,-1000,-1000,-689.941,-815.43,0
1712565430.289,-205.566,-648.926,-593.75,474.121,0
1712565430.293,989.746,686.035,-565.43,-885.742,0
1712565430.297,-948.73,-903.809,-607.91,-1000,0
1712565430.301,-55.664,-76.66,-673.828,-230.469,0
1712565430.304,-1000,-1000,-682.617,-890.137,0
1712565430.308,-360.352,-824.219,-610.84,699.707,0
1712565430.312,917.969,458.496,-536.133,-686.523,0
1712565430.316,-897.461,-822.266,-544.922,-1000,0
1712565430.32,150.391,49.316,-612.793,-199.707,0
1712565430.324,-1000,-1000,-681.152,-946.777,0
1712565430.328,-555.176,-985.84,-644.531,895.508,0
1712565430.332,828.613,187.988,-545.898,-402.832,0
1712565430.336,-859.863,-786.133,-548.828,-1000,0
1712565430.34,188.965,125.488,-662.109,-266.602,0
1712565430.343,-1000,-1000,-705.566,972.168,0
1712565430.347,-819.336,-1000,-625.488,-947.266,0
1712565430.351,542.48,-49.316,-559.57,-131.348,0
1712565430.355,-803.711,-792.969,-552.246,-1000,0
1712565430.359,155.273,244.629,-610.84,-337.402,0
1712565430.363,-1000,-993.164,-627.93,876.465,0
1712565430.367,-1000,-1000,-580.078,-889.648,0
1712565430.371,218.75,-163.086,-570.312,73.242,0
1712565430.375,-767.09,-825.195,-541.504,-1000,0
1712565430.379,274.414,402.344,-606.445,-690.918,0
1712565430.382,-984.375,-902.832,-684.57,668.945,0
1712565430.386,-1000,-1000,-636.23,-824.707,0
1712565430.39,13.672,-218.262,-557.617,168.457,0
1712565430.394,-787.598,-875,-539.062,-1000,0
1712565430.398,454.102,588.867,-618.164,-944.336,0
1712565430.402,-880.859,-734.863,-679.688,350.586,0
1712565430.406,-1000,-1000,-593.262,-778.32,0
1712565430.41,-184.082,-284.18,-496.582,143.555,0
1712565430.414,-870.605,-944.824,-526.855,-1000,0
1712565430.418,666.016,766.602,-608.398,-1000,0
1712565430.422,-717.285,-529.785,-652.832,63.477,0
1712565430.425,-1000,-1000,-639.648,-767.09,0
1712565430.429,-199.219,-386.23,-577.637,183.105,0
1712565430.433,-951.172,951.172,-516.602,-1000,0
1712565430.437,910.645,946.289,-575.195,-1000,0
1712565430.441,-391.602,-285.645,-675.781,-109.375,0
1712565430.445,-1000,-1000,-675.781,-796.875,0
1712565430.449,-173.828,-553.711,-581.543,406.25,0
1712565430.453,-994.141,791.992,-496.094,-919.434,0
1712565430.457,-963.379,-940.43,-564.453,-1000,0
1712565430.461,-99.121,-113.77,-700.684,-232.91,0
1712565430.464,-1000,-1000,-678.223,-867.188,0
1712565430.468,-320.312,-771.973,-561.035,618.652,0
1712565430.472,939.941,537.598,-555.664,-778.32,0
1712565430.476,-906.25,-850.098,-602.051,-1000,0
1712565430.48,47.852,-7.324,-662.598,-207.031,0
1712565430.484,-1000,-1000,-687.012,-936.523,0
1712565430.488,-429.688,-948.73,-595.215,862.305,0
1712565430.492,827.637,247.559,-547.363,-463.867,0
1712565430.496,-864.258,-795.41,-576.172,-1000,0
1712565430.5,199.219,82.031,-630.859,-195.801,0
1712565430.504,-1000,-1000,-674.805,-997.07,0
1712565430.507,-754.883,-1000,-625,-970.703,0
1712565430.511,626.953,8.789,-545.898,-136.23,0
1712565430.515,-819.336,-787.598,-534.18,-1000,0
1712565430.519,166.016,204.59,-666.016,-350.586,0
1712565430.523,-1000,-1000,-718.75,927.734,0
1712565430.527,-946.777,-1000,-632.324,-910.645,0
1712565430.531,344.727,-135.254,-568.359,41.992,0
1712565430.535,-776.855,-811.035,-576.66,-1000,0
1712565430.539,189.941,337.402,-641.113,-582.031,0
1712565430.543,-1000,-946.777,-671.387,780.762,0
1712565430.547,-1000,-1000,-597.168,-849.609,0
1712565430.55,53.711,-208.496,-551.758,162.598,0
1712565430.554,-772.949,-853.516,-561.035,-1000,0
1712565430.558,376.465,505.371,-563.965,-844.727,0
1712565430.562,-929.199,-816.406,-636.23,498.047,0
1712565430.566,-1000,-1000,-665.039,-795.898,0
1712565430.57,-112.305,-257.324,-563.477,148.438,0
1712565430.574,-841.309,-923.34,-536.621,-1000,0
1712565430.578,619.629,731.445,-605.957,-1000,0
1712565430.582,-749.512,-572.754,-680.664,140.137,0
1712565430.586,-1000,-1000,-644.043,-766.113,0
1712565430.59,-205.566,-332.031,-549.805,142.578,0
1712565430.593,-938.477,996.582,-511.719,-1000,0
1712565430.597,868.164,898.926,-577.148,-1000,0
1712565430.601,-457.031,-349.609,-636.23,-41.016,0
1712565430.605,-1000,-1000,-582.031,-778.32,0
1712565430.609,-178.223,-495.117,-567.383,300.293,0
1712565430.613,-987.793,850.098,-562.5,-963.867,0
1712565430.617,-974.609,-974.609,-570.801,-1000,0
1712565430.621,-160.645,-162.598,-652.832,-226.074,0
1712565430.625,-1000,-1000,-683.105,-839.355,0
1712565430.629,-242.188,-697.266,-592.773,515.137,0
1712565430.632,974.609,632.812,-540.039,-873.047,0
1712565430.636,-931.641,-874.512,-566.895,-1000,0
1712565430.64,17.578,-24.414,-618.652,-217.773,0
1712565430.644,-1000,-1000,-670.898,-922.363,0
1712565430.648,-429.199,-883.789,-551.27,814.941,0
1712565430.652,885.742,372.559,-497.07,-534.668,0
1712565430.656,-881.836,-807.129,-604.004,-1000,0
1712565430.66,191.895,65.918,-668.945,-186.523,0
1712565430.664,-1000,-1000,-685.059,-970.703,0
1712565430.668,-674.805,-1000,-623.535,973.145,0
1712565430.672,717.773,83.496,-580.078,-258.789,0
1712565430.675,-835.449,-785.645,-573.73,-1000,0
1712565430.679,171.875,150.391,-650.879,-312.5,0
1712565430.683,-1000,-1000,-697.266,946.777,0
1712565430.687,-924.316,-1000,-606.445,-926.758,0
1712565430.691,386.719,-110.84,-529.785,-22.461,0
1712565430.695,-782.715,-801.758,-524.414,-1000,0
1712565430.699,145.996,279.785,-645.508,-479.98,0
1712565430.703,-1000,-978.516,-718.75,854.492,0
1712565430.707,-1000,-1000,-639.648,-871.094,0
1712565430.711,106.445,-192.383,-558.105,156.738,0
1712565430.715,-764.648,-837.891,-582.031,-1000,0
1712565430.718,311.035,442.871,-642.578,-741.211,0
1712565430.722,-961.426,-870.605,-681.641,630.371,0
1712565430.726,-1000,-1000,-648.926,-818.359,0
1712565430.73,-77.637,-247.07,-576.172,164.062,0
1712565430.734,-805.176,-890.625,-535.156,-1000,0
1712565430.738,485.352,615.723,-551.27,-967.773,0
1712565430.742,-868.652,-705.566,-644.043,311.035,0
1712565430.746,-1000,-1000,-675.781,-773.926,0
1712565430.75,-224.609,-314.941,-580.566,139.648,0
1712565430.754,-906.738,-971.191,-534.668,-1000,0
1712565430.757,757.324,816.895,-593.75,-1000,0
1712565430.761,-614.258,-468.262,-681.641,4.395,0
1712565430.765,-1000,-1000,-654.297,-771.973,0
1712565430.769,-184.57,-416.992,-567.871,238.77,0
1712565430.773,-981.934,914.551,-544.922,-993.164,0
1712565430.777,-997.559,996.094,-582.52,-1000,0
1712565430.781,-224.121,-191.895,-635.254,-153.32,0
1712565430.785,-1000,-1000,-606.934,-812.988,0
1712565430.789,-170.41,-595.215,-551.758,453.125,0
1712565430.793,999.512,745.605,-538.086,-898.926,0
1712565430.796,-944.824,-900.391,-559.082,-1000,0
1712565430.8,-4.395,-35.645,-615.723,-236.816,0
1712565430.804,-1000,-1000,-647.949,-875,0
1712565430.808,-352.051,-818.359,-591.309,640.625,0
1712565430.812,926.758,475.098,-528.809,-756.348,0
1712565430.816,-899.902,-826.66,-554.199,-1000,0
1712565430.82,155.273,41.016,-657.715,-202.637,0
1712565430.824,-1000,-1000,-668.457,-946.777,0
1712565430.828,-559.57,-991.211,-545.41,892.09,0
1712565430.832,826.172,178.223,-526.367,-410.645,0
1712565430.836,-858.887,-785.645,-562.988,-1000,0
1712565430.839,188.965,127.93,-612.793,-244.141,0
1712565430.843,-1000,-1000,-658.691,979.004,0
1712565430.847,-815.43,-1000,-615.723,-951.66,0
1712565430.851,547.852,-43.945,-572.754,-87.402,0
1712565430.855,-804.199,-791.992,-561.035,-1000,0
1712565430.859,151.855,244.629,-631.836,-410.156,0
1712565430.863,-1000,-990.723,-700.195,893.066,0
1712565430.867,-1000,-1000,-656.25,-889.648,0
1712565430.871,174.805,-174.316,-567.871,110.84,0
1712565430.875,-762.207,-821.777,-541.016,-1000,0
1712565430.878,205.078,358.887,-627.441,-642.578,0
1712565430.882,-1000,-934.082,-701.66,733.887,0
1712565430.886,-1000,-1000,-616.211,-837.402,0
1712565430.89,-47.852,-238.281,-538.086,175.293,0
1712565430.894,-788.086,-868.652,-569.824,-1000,0
1712565430.898,404.785,534.668,-619.141,-905.273,0
1712565430.902,-915.527,-789.062,-701.172,416.992,0
1712565430.906,-1000,-1000,-655.762,-785.645,0
1712565430.91,-197.266,-284.668,-599.609,146.484,0
1712565430.914,-870.117,-944.824,-579.102,-1000,0
1712565430.918,660.156,769.531,-589.844,-1000,0
1712565430.921,-725.586,-526.367,-662.109,116.211,0
1712565430.925,-1000,-1000,-666.504,-763.184,0
1712565430.929,-200.195,-371.094,-591.309,187.012,0
1712565430.933,-950.684,963.379,-486.328,-1000,0
1712565430.937,907.715,940.43,-542.48,-1000,0
1712565430.941,-395.996,-290.039,-699.707,-108.887,0
1712565430.945,-1000,-1000,-661.133,-795.41,0
1712565430.949,-173.828,-545.41,-570.801,375.488,0
1712565430.953,-995.117,800.293,-540.527,-932.617,0
1712565430.957,-960.449,-945.312,-574.707,-1000,0
1712565430.961,-98.633,-115.723,-653.32,-232.422,0
1712565430.964,-1000,-1000,-644.043,-901.367,0
1712565430.968,-272.949,-747.07,-549.805,509.766,0
1712565430.972,956.543,566.406,-512.695,-814.941,0
1712565430.976,-914.551,-846.191,-531.25,-1000,0
1712565430.98,107.422,27.344,-610.84,-214.355,0
1712565430.984,-1000,-1000,-675.293,-928.711,0
1712565430.988,-459.473,-920.41,-601.074,832.52,0
1712565430.992,879.883,312.988,-520.996,-503.418,0
1712565430.996,-878.906,-792.969,-540.039,-1000,0
1712565431,206.055,110.84,-642.578,-222.168,0
1712565431.004,-1000,-1000,-685.059,-1000,0
1712565431.007,-706.543,-1000,-606.934,-983.398,0
1712565431.011,687.5,27.344,-536.621,-175.781,0
1712565431.015,-828.125,-787.109,-538.086,-1000,0
1712565431.019,165.039,199.707,-612.793,-362.793,0
1712565431.023,-1000,-1000,-626.953,922.363,0
1712565431.027,-968.75,-1000,-571.777,-911.621,0
1712565431.031,308.105,-141.113,-581.055,17.578,0
1712565431.035,-773.438,-811.035,-551.27,-1000,0
1712565431.039,181.641,331.543,-610.84,-570.801,0
1712565431.043,-1000,-951.66,-707.031,785.645,0
1712565431.047,-1000,-1000,-656.738,-851.074,0
1712565431.05,56.152,-208.496,-567.383,177.734,0
1712565431.054,-771.973,-851.562,-549.805,-1000,0
1712565431.058,362.305,493.164,-613.77,-799.316,0
1712565431.062,-933.105,-827.637,-677.246,566.406,0
1712565431.066,-1000,-1000,-620.605,-806.152,0
1712565431.07,-138.672,-267.578,-531.25,154.297,0
1712565431.074,-822.754,-913.086,-550.293,-1000,0
1712565431.078,522.461,671.875,-635.742,-1000,0
1712565431.082,-854.492,-642.578,-668.945,206.055,0
1712565431.085,-1000,-1000,-624.023,-765.625,0
1712565431.089,-218.75,-355.469,-603.027,141.113,0
1712565431.093,-916.504,998.047,-585.449,-1000,0
1712565431.097,791.992,858.398,-593.75,-1000,0
1712565431.101,-568.848,-416.016,-685.547,-24.902,0
1712565431.105,-1000,-1000,-686.523,-777.832,0
1712565431.109,-178.711,-489.258,-579.59,336.426,0
1712565431.113,-990.723,853.516,-500,-948.242,0
1712565431.117,-973.633,-974.609,-511.719,-1000,0
1712565431.121,-162.598,-160.156,-685.059,-197.754,0
1712565431.125,-1000,-1000,-690.43,-833.984,0
1712565431.128,-221.191,-677.246,-577.148,513.672,0
1712565431.132,978.516,656.25,-562.5,-869.629,0
1712565431.136,-930.176,-876.465,-596.68,-1000,0
1712565431.14,43.457,-16.602,-661.621,-224.609,0
1712565431.144,-1000,-1000,-674.316,-901.855,0
1712565431.148,-418.945,-876.953,-605.957,742.188,0
1712565431.152,893.555,386.23,-544.922,-634.766,0
1712565431.156,-884.766,-809.082,-533.203,-1000,0
1712565431.16,201.66,65.918,-601.562,-191.406,0
1712565431.164,-1000,-1000,-655.273,-963.867,0
1712565431.168,-625,-1000,-601.562,945.312,0
1712565431.171,773.438,111.816,-511.23,-306.641,0
1712565431.175,-848.145,-782.715,-507.812,-1000,0
1712565431.179,184.082,174.316,-644.531,-329.59,0
1712565431.183,-1000,-1000,-678.711,939.941,0
1712565431.187,-836.914,-1000,-585.938,-926.27,0
1712565431.191,518.555,-80.078,-536.621,-37.598,0
1712565431.195,-798.34,-799.316,-558.105,-1000,0
1712565431.199,151.367,301.758,-633.789,-494.141,0
1712565431.203,-1000,-965.82,-661.133,846.68,0
1712565431.207,-1000,-1000,-596.191,-869.629,0
1712565431.211,123.047,-187.988,-563.965,133.301,0
1712565431.214,-762.695,-836.426,-559.082,-1000,0
1712565431.218,291.992,428.711,-577.148,-752.93,0
1712565431.222,-965.82,-880.859,-649.414,609.863,0
1712565431.226,-1000,-1000,-644.531,-814.453,0
1712565431.23,-99.121,-253.906,-566.895,162.109,0
1712565431.234,-810.059,-893.555,-546.387,-1000,0
1712565431.238,490.234,619.141,-617.188,-986.328,0
1712565431.242,-891.113,-729.004,-689.453,309.57,0
1712565431.246,-1000,-1000,-625.488,-830.078,0
1712565431.25,-136.719,-227.051,-548.34,57.129,0
1712565431.253,-916.992,-983.887,-543.945,-1000,0
1712565431.257,755.859,822.266,-601.074,-1000,0
1712565431.261,-613.77,-458.496,-660.645,69.336,0
1712565431.265,-1000,-1000,-623.047,-765.137,0
1712565431.269,-190.918,-433.594,-601.562,270.02,0
1712565431.273,-964.355,915.527,-588.867,-975.098,0
1712565431.277,954.102,967.285,-596.191,-1000,0
1712565431.281,-311.035,-257.324,-677.734,-140.137,0
1712565431.285,-1000,-1000,-693.359,-817.383,0
1712565431.289,-213.379,-652.832,-606.445,483.887,0
1712565431.293,-969.727,740.234,-549.805,-924.805,0
1712565431.296,944.336,986.816,-562.988,-1000,0
1712565431.3,-238.281,-261.719,-655.273,-47.363,0
1712565431.304,-1000,-1000,-680.664,-916.504,0
1712565431.308,-353.516,-819.824,-553.711,729.98,0
1712565431.312,911.621,456.055,-500,-642.578,0
1712565431.316,-895.996,-821.777,-602.051,-1000,0
1712565431.32,173.828,56.641,-668.457,-198.73,0
1712565431.324,-1000,-1000,-681.152,-945.801,0
1712565431.328,-542.969,-975.098,-620.605,893.066,0
1712565431.332,840.82,212.891,-550.781,-405.273,0
1712565431.336,-863.77,-786.133,-541.504,-1000,0
1712565431.339,191.406,135.742,-614.258,-271.973,0
1712565431.343,-1000,-1000,-666.016,971.191,0
1712565431.347,-807.129,-1000,-587.891,-953.125,0
1712565431.351,558.594,-41.016,-513.184,-107.91,0
1712565431.355,-806.152,-791.992,-517.09,-1000,0
1712565431.359,155.273,241.699,-623.535,-456.055,0
1712565431.363,-1000,-993.164,-666.504,870.117,0
1712565431.367,-1000,-1000,-599.121,-884.277,0
1712565431.371,216.309,-166.504,-544.922,68.848,0
1712565431.375,-766.602,-824.219,-562.012,-1000,0
1712565431.379,270.508,393.555,-616.211,-669.922,0
1712565431.382,-985.352,-911.133,-676.758,694.336,0
1712565431.386,-1000,-1000,-626.465,-830.566,0
1712565431.39,6.836,-217.773,-550.293,175.781,0
1712565431.394,-787.598,-873.535,-532.715,-1000,0
1712565431.398,449.219,583.008,-535.645,-889.16,0
1712565431.402,-885.254,-739.746,-628.906,439.941,0
1712565431.406,-1000,-1000,-655.762,-788.086,0
1712565431.41,-184.082,-282.227,-562.988,145.02,0
1712565431.414,-866.211,-939.453,-533.691,-1000,0
1712565431.418,649.902,746.582,-599.609,-1000,0
1712565431.421,-734.375,-552.246,-686.035,94.238,0
1712565431.425,-1000,-1000,-650.879,-763.672,0
1712565431.429,-202.637,-396.484,-578.125,191.895,0
1712565431.433,-945.312,954.59,-556.152,-1000,0
1712565431.437,890.625,920.41,-571.777,-1000,0
1712565431.441,-421.875,-330.566,-649.414,-92.285,0
1712565431.445,-1000,-1000,-626.465,-794.434,0
1712565431.449,-173.828,-563.965,-584.473,403.809,0
1712565431.453,-995.117,780.762,-585.938,-918.945,0
1712565431.457,-961.914,-940.43,-578.125,-1000,0
1712565431.46,-98.633,-114.258,-652.832,-230.469,0
1712565431.464,-1000,-1000,-698.242,-867.676,0
1712565431.468,-307.129,-762.207,-604.004,625.488,0
1712565431.472,945.312,551.758,-551.27,-770.996,0
1712565431.476,-913.574,-849.609,-573.73,-1000,0
1712565431.48,82.031,2.441,-656.738,-205.078,0
1712565431.484,-1000,-1000,-687.5,-941.406,0
1712565431.488,-520.02,-956.543,-561.523,876.953,0
1712565431.492,839.844,249.023,-511.719,-437.988,0
1712565431.496,-864.746,-794.434,-595.703,-1000,0
1712565431.5,198.242,85.449,-656.738,-220.215,0
1712565431.503,-1000,-1000,-664.551,-998.535,0
1712565431.507,-740.723,-1000,-625.977,-981.445,0
1712565431.511,645.02,16.113,-579.59,-168.945,0
1712565431.515,-822.266,-787.109,-562.5,-1000,0
1712565431.519,168.457,210.938,-634.277,-376.465,0
1712565431.523,-1000,-1000,-704.102,912.109,0
1712565431.527,-929.688,-1000,-619.629,-904.785,0
1712565431.531,368.652,-125.977,-529.785,41.504,0
1712565431.535,-779.297,-810.547,-516.113,-1000,0
1712565431.539,212.891,347.168,-595.215,-592.773,0
1712565431.542,-1000,-939.453,-694.336,771.484,0
1712565431.546,-1000,-1000,-612.793,-847.168,0
1712565431.55,70.801,-204.102,-516.113,156.25,0
1712565431.554,-773.438,-853.516,-558.105,-1000,0
1712565431.558,382.324,504.883,-620.605,-876.953,0
1712565431.562,-922.852,-815.918,-680.176,450.195,0
1712565431.566,-1000,-1000,-631.348,-790.527,0
1712565431.57,-123.535,-263.184,-558.105,150.879,0
1712565431.574,-835.938,-918.457,-541.504,-1000,0
1712565431.578,587.402,698.242,-561.035,-1000,0
1712565431.582,-786.621,-610.352,-645.508,167.48,0
1712565431.585,-1000,-1000,-652.832,-765.625,0
1712565431.589,-208.984,-337.402,-559.57,149.902,0
1712565431.593,-934.082,997.559,-492.676,-1000,0
1712565431.597,853.027,888.184,-552.246,-1000,0
1712565431.601,-479.98,-366.211,-687.012,-27.344,0
1712565431.605,-1000,-1000,-658.691,-778.32,0
1712565431.609,-181.641,-496.094,-571.777,338.379,0
1712565431.613,-981.934,854.492,-554.688,-945.801,0
1712565431.617,-992.188,-983.887,-594.238,-1000,0
1712565431.621,-200.684,-184.57,-667.48,-211.426,0
1712565431.625,-1000,-1000,-638.184,-838.379,0
1712565431.628,-256.348,-714.844,-563.477,519.531,0
1712565431.632,969.238,613.77,-543.457,-868.164,0
1712565431.636,-931.641,-879.395,-547.852,-1000,0
1712565431.64,3.418,-43.457,-628.906,-221.68,0
1712565431.644,-1000,-1000,-692.871,-911.133,0
1712565431.648,-438.477,-890.625,-605.469,775.879,0
1712565431.652,877.93,358.887,-535.645,-590.82,0
1712565431.656,-879.395,-805.176,-567.383,-1000,0
1712565431.66,202.637,72.754,-681.152,-184.082,0
1712565431.664,-1000,-1000,-701.66,-979.004,0
1712565431.668,-646.973,-1000,-602.051,991.699,0
1712565431.671,750,99.121,-519.531,-221.68,0
1712565431.675,-841.797,-783.691,-528.809,-1000,0
1712565431.679,174.805,165.527,-646.973,-324.219,0
1712565431.683,-1000,-1000,-634.277,944.824,0
1712565431.687,-910.156,-1000,-564.453,-927.246,0
1712565431.691,408.203,-103.516,-588.867,-30.273,0
1712565431.695,-785.156,-801.27,-564.453,-1000,0
1712565431.699,145.508,281.25,-619.629,-504.395,0
1712565431.703,-1000,-976.562,-700.195,839.844,0
1712565431.707,-1000,-1000,-631.836,-866.699,0
1712565431.71,97.168,-195.801,-546.875,145.996,0
1712565431.714,-765.625,-839.844,-532.715,-1000,0
1712565431.718,319.824,448.242,-591.309,-765.137,0
1712565431.722,-960.449,-866.211,-683.594,599.609,0
1712565431.726,-1000,-1000,-610.84,-812.5,0
1712565431.73,-63.477,-239.258,-518.555,159.668,0
1712565431.734,-806.152,-895.508,-553.223,-1000,0
1712565431.738,507.812,644.043,-626.953,-992.676,0
1712565431.742,-852.051,-671.387,-682.617,267.578,0
1712565431.746,-1000,-1000,-637.207,-770.508,0
1712565431.75,-222.168,-309.082,-588.867,139.648,0
1712565431.754,-909.18,-969.727,-549.805,-1000,0
1712565431.757,765.625,816.895,-585.938,-1000,0
1712565431.761,-604.004,-460.449,-677.246,-3.418,0
1712565431.765,-1000,-1000,-640.137,-772.949,0
1712565431.769,-186.035,-439.453,-561.035,256.348,0
1712565431.773,-975.586,907.227,-482.422,-984.375,0
1712565431.777,986.816,980.469,-538.086,-1000,0
1712565431.781,-253.906,-228.027,-695.801,-175.293,0
1712565431.785,-1000,-1000,-660.645,-820.801,0
1712565431.789,-169.434,-615.234,-568.848,478.027,0
1712565431.793,998.047,726.562,-556.152,-887.695,0
1712565431.796,-944.336,-901.855,-598.145,-1000,0
1712565431.8,0,-48.34,-664.062,-230.957,0
1712565431.804,-1000,-1000,-668.457,-889.648,0
1712565431.808,-360.352,-829.59,-603.516,697.266,0
1712565431.812,922.852,460.938,-525.879,-689.453,0
1712565431.816,-898.438,-827.148,-535.156,-1000,0
1712565431.82,157.715,32.715,-626.953,-198.242,0
1712565431.824,-1000,-1000,-674.316,-951.172,0
1712565431.828,-589.844,-1000,-614.258,907.715,0
1712565431.832,799.805,150.879,-524.414,-380.371,0
1712565431.835,-853.027,-786.133,-523.438,-1000,0
1712565431.839,185.547,117.676,-664.062,-270.02,0
1712565431.843,-1000,-1000,-706.055,968.262,0
1712565431.847,-832.031,-1000,-621.094,-944.824,0
1712565431.851,526.367,-59.082,-557.617,-79.102,0
1712565431.855,-801.27,-793.945,-562.5,-1000,0
1712565431.859,152.832,253.418,-623.535,-415.039,0
1712565431.863,-1000,-988.281,-640.625,891.602,0
1712565431.867,-1000,-1000,-590.332,-888.672,0
1712565431.871,195.801,-170.41,-583.008,113.77,0
1712565431.875,-764.648,-825.684,-561.523,-1000,0
1712565431.878,264.648,395.996,-616.699,-663.086,0
1712565431.882,-983.398,-908.691,-682.129,711.914,0
1712565431.886,-1000,-1000,-639.16,-831.543,0
1712565431.89,-26.855,-228.516,-577.148,168.945,0
1712565431.894,-788.574,-871.582,-546.387,-1000,0
1712565431.898,420.41,555.176,-613.281,-950.195,0
1712565431.902,-904.785,-766.602,-695.801,340.82,0
1712565431.906,-1000,-1000,-613.77,-777.832,0
1712565431.91,-200.684,-288.574,-518.066,145.508,0
1712565431.914,-883.789,-949.219,-539.551,-1000,0
1712565431.917,705.566,778.32,-620.117,-1000,0
1712565431.921,-672.852,-513.672,-661.621,85.938,0
1712565431.925,-1000,-1000,-639.648,-764.16,0
1712565431.929,-194.336,-370.605,-581.055,197.754,0
1712565431.933,-959.961,960.449,-547.852,-1000,0
1712565431.937,938.965,948.242,-589.844,-1000,0
1712565431.941,-342.773,-270.508,-650.879,-105.469,0
1712565431.945,-1000,-1000,-659.18,-796.875,0
1712565431.949,-174.805,-560.547,-598.633,403.32,0
1712565431.953,-992.676,792.48,-497.07,-919.434,0
1712565431.957,-964.355,-948.242,-539.551,-1000,0
1712565431.96,-100.098,-129.883,-687.5,-242.676,0
1712565431.964,-1000,-1000,-675.293,-866.699,0
1712565431.968,-329.102,-779.297,-560.059,608.887,0
1712565431.972,934.082,526.367,-536.621,-791.016,0
1712565431.976,-907.227,-847.168,-587.891,-1000,0
1712565431.98,92.285,4.883,-664.062,-207.031,0
1712565431.984,-1000,-1000,-679.199,-939.453,0
1712565431.988,-504.883,-950.684,-599.121,871.094,0
1712565431.992,874.512,289.551,-559.57,-476.562,0
1712565431.996,-926.27,-847.168,-575.195,-1000,0
1712565432,111.328,15.137,-620.605,-123.047,0
1712565432.003,-1000,-1000,-668.457,984.863,0
1712565432.007,-743.164,-1000,-611.328,-966.797,0
1712565432.011,640.625,7.812,-518.555,-123.535,0
1712565432.015,-819.824,-787.598,-516.113,-1000,0
1712565432.019,161.133,207.031,-642.578,-391.113,0
1712565432.023,-1000,-1000,-709.473,908.691,0
1712565432.027,-985.352,-1000,-622.07,-903.32,0
1712565432.031,274.902,-152.344,-551.27,38.086,0
1712565432.035,-770.508,-813.965,-565.918,-1000,0
1712565432.039,194.336,336.914,-636.23,-606.445,0
1712565432.043,-1000,-949.219,-680.664,755.859,0
1712565432.046,-1000,-1000,-588.867,-844.238,0
